"","Chromosome","Start","End","Feature","205125590013_R05C01","205128000013_R03C01","205128000076_R04C01","205240110044_R02C01","205240110063_R03C01"
"chr11-0670","chr11",102500001,102600000,"chr11-0670",-0.016,-0.012,-0.016,0.027,0.155
"chr11-0671","chr11",102600001,102700000,"chr11-0671",-0.103,-0.149,-0.182,-0.074,-0.005
"chr11-0672","chr11",102700001,102800000,"chr11-0672",-0.029,0.096,-0.087,0.056,0.106
"chr11-0673","chr11",102800001,102900000,"chr11-0673",-0.101,0.011,-0.189,0.037,0.002
"chr11-0674","chr11",102900001,103000000,"chr11-0674",-0.086,-0.029,-0.107,-0.103,-0.103
"chr11-0675","chr11",103000001,103400000,"chr11-0675",0.058,0.036,-0.049,-0.006,0.034
"chr11-0676","chr11",103400001,103700000,"chr11-0676",-0.05,0.088,-0.131,0.014,0.032
"chr11-0677","chr11",103700001,103800000,"chr11-0677",-0.106,-0.087,-0.298,-0.056,-0.097
"chr11-0678","chr11",103800001,103900000,"chr11-0678",-0.164,-0.022,-0.303,-0.168,-0.274
"chr11-0679","chr11",103900001,104000000,"chr11-0679",-0.069,0.004,-0.073,0.006,-0.026
"chr11-0680","chr11",104000001,104100000,"chr11-0680",-0.128,-0.141,-0.121,-0.199,-0.208
"chr11-0681","chr11",104100001,104400000,"chr11-0681",-0.223,-0.122,-0.356,-0.135,-0.073
"chr11-0682","chr11",104400001,104700000,"chr11-0682",-0.164,-0.064,-0.258,-0.248,-0.061
"chr11-0683","chr11",104700001,104800000,"chr11-0683",-0.142,-0.005,-0.209,-0.094,-0.078
"chr11-0684","chr11",104800001,104900000,"chr11-0684",-0.001,-0.027,-0.082,-0.005,-0.021
"chr11-0685","chr11",104900001,105000000,"chr11-0685",0.006,0.115,-0.053,-0.108,-0.068
"chr11-0686","chr11",105000001,105400000,"chr11-0686",-0.21,-0.07,-0.36,-0.236,-0.089
"chr11-0687","chr11",105400001,105500000,"chr11-0687",-0.161,-0.145,-0.224,-0.241,-0.157
"chr11-0688","chr11",105500001,105800000,"chr11-0688",-0.196,-0.092,-0.257,-0.175,-0.099
"chr11-0689","chr11",105800001,105900000,"chr11-0689",-0.003,-0.047,-0.051,0.028,0.046
"chr11-0690","chr11",105900001,106000000,"chr11-0690",-0.077,-0.092,-0.142,-0.191,-0.215
"chr11-0691","chr11",106000001,106200000,"chr11-0691",-0.086,0.013,-0.105,-0.002,0.032
"chr11-0692","chr11",106200001,106800000,"chr11-0692",-0.074,-0.048,-0.207,-0.048,0.082
"chr11-0693","chr11",106800001,107100000,"chr11-0693",-0.023,-0.037,0.019,-0.125,-0.138
"chr11-0694","chr11",107100001,107300000,"chr11-0694",-0.038,0.073,0.008,-0.158,0.046
"chr11-0695","chr11",107300001,107400000,"chr11-0695",-0.13,-0.041,-0.248,-0.211,-0.247
"chr11-0696","chr11",107400001,107500000,"chr11-0696",-0.012,-0.013,0.079,-0.001,-0.08
"chr11-0697","chr11",107500001,107600000,"chr11-0697",-0.005,0.011,-0.077,0.016,0.092
"chr11-0698","chr11",107600001,107700000,"chr11-0698",0.071,0.057,0.087,0.113,0.26
"chr11-0699","chr11",107700001,107800000,"chr11-0699",0.046,0.11,0.204,0.172,0.253
"chr11-0700","chr11",107800001,107900000,"chr11-0700",0.04,-0.007,0.063,0.046,0.083
"chr11-0701","chr11",107900001,108000000,"chr11-0701",0.008,0.104,0.148,0.17,0.205
"chr11-0702","chr11",108000001,108100000,"chr11-0702",-0.046,-0.128,-0.127,-0.217,-0.354
"chr11-0703","chr11",108100001,108300000,"chr11-0703",0.01,0.168,0.005,0.164,0.293
"chr11-0704","chr11",108300001,108400000,"chr11-0704",0.016,0.013,-0.019,0.106,0.215
"chr11-0705","chr11",108400001,108500000,"chr11-0705",-0.012,0.071,0.018,0.052,0.148
"chr11-0706","chr11",108500001,108600000,"chr11-0706",-0.012,-0.043,-0.007,0.018,-0.009
"chr11-0707","chr11",108600001,108800000,"chr11-0707",-0.059,0.031,-0.124,-0.003,0.032
"chr11-0708","chr11",108800001,108900000,"chr11-0708",-0.171,-0.088,-0.195,-0.069,0.027
"chr11-0709","chr11",108900001,109200000,"chr11-0709",-0.141,-0.054,-0.07,0.09,-0.146
"chr11-0710","chr11",109200001,109300000,"chr11-0710",0.068,0.061,0.194,0.038,0.008
"chr11-0711","chr11",109300001,109600000,"chr11-0711",-0.199,-0.032,-0.155,-0.227,-0.166
"chr11-0712","chr11",109600001,109800000,"chr11-0712",-0.056,0.002,-0.233,-0.052,-0.065
"chr11-0713","chr11",109800001,109900000,"chr11-0713",-0.133,0.017,-0.235,-0.07,-0.013
"chr11-0714","chr11",109900001,110000000,"chr11-0714",-0.095,0.003,-0.03,0.046,0.026
"chr11-0715","chr11",110000001,110100000,"chr11-0715",-0.072,-0.03,-0.274,-0.148,-0.083
"chr11-0716","chr11",110100001,110200000,"chr11-0716",-0.024,0.116,0.159,0.149,0.135
"chr11-0717","chr11",110200001,110300000,"chr11-0717",-0.045,-0.068,-0.033,0.051,0.172
"chr11-0718","chr11",110300001,110500000,"chr11-0718",-0.075,-0.078,-0.02,-0.023,0.098
"chr11-0719","chr11",110500001,110600000,"chr11-0719",0.007,0.118,0.167,0.077,0.063
"chr11-0720","chr11",110600001,110800000,"chr11-0720",-0.122,-0.069,-0.169,-0.144,-0.09
"chr11-0721","chr11",110800001,111100000,"chr11-0721",-0.056,0.014,-0.057,0.036,0.087
"chr11-0722","chr11",111100001,111200000,"chr11-0722",-0.069,-0.031,0.033,-0.001,0.052
"chr11-0723","chr11",111200001,111300000,"chr11-0723",-0.105,-0.057,-0.1,-0.057,-0.141
"chr11-0724","chr11",111300001,111400000,"chr11-0724",0.02,-0.042,-0.043,-0.009,-0.055
"chr11-0725","chr11",111400001,111500000,"chr11-0725",-0.017,0.021,0.009,-0.029,0.056
"chr11-0726","chr11",111500001,111600000,"chr11-0726",-0.028,0.08,-0.055,0.084,0.109
"chr11-0727","chr11",111600001,111700000,"chr11-0727",0.071,0.002,0.073,0.08,0.107
"chr11-0728","chr11",111700001,111800000,"chr11-0728",0.052,-0.026,0.036,0.041,0.019
"chr11-0729","chr11",111800001,111900000,"chr11-0729",0.072,0.093,0.079,0.061,0.073
"chr11-0730","chr11",111900001,112000000,"chr11-0730",-0.011,-0.076,-0.107,-0.051,-0.02
"chr11-0731","chr11",112000001,112100000,"chr11-0731",0.014,-0.001,0.036,-0.024,0.064
"chr11-0732","chr11",112100001,112200000,"chr11-0732",-0.057,0.011,-0.056,0.042,0.147
"chr11-0733","chr11",112200001,112300000,"chr11-0733",0.016,-0.048,-0.025,-0.012,0.094
"chr11-0734","chr11",112300001,112400000,"chr11-0734",-0.073,-0.064,-0.144,-0.024,-0.1
"chr11-0735","chr11",112400001,112500000,"chr11-0735",-0.075,-0.04,-0.086,-0.054,-0.06
"chr11-0736","chr11",112500001,112800000,"chr11-0736",-0.047,-0.176,-0.152,-0.104,-0.141
"chr11-0737","chr11",112800001,112900000,"chr11-0737",0.045,0.042,0.087,0.072,0.037
"chr11-0738","chr11",112900001,113100000,"chr11-0738",-0.087,0.017,-0.105,0.015,-0.064
"chr11-0739","chr11",113100001,113200000,"chr11-0739",-0.09,-0.079,-0.085,-0.184,-0.055
"chr11-0740","chr11",113200001,113300000,"chr11-0740",-0.032,-0.056,-0.008,-0.041,-0.069
"chr11-0741","chr11",113300001,113400000,"chr11-0741",-0.041,-0.091,-0.057,-0.066,0.036
"chr11-0742","chr11",113400001,113500000,"chr11-0742",0.031,0.043,-0.038,-0.015,-0.084
"chr11-0743","chr11",113500001,113600000,"chr11-0743",-0.05,-0.009,-0.059,-0.035,-0.135
"chr11-0744","chr11",113600001,113700000,"chr11-0744",0.049,0.07,0.101,0.138,0.206
"chr11-0745","chr11",113700001,113800000,"chr11-0745",0.025,0.018,0.052,0.104,0.167
"chr11-0746","chr11",113800001,113900000,"chr11-0746",0.002,-0.037,0.002,0.075,-0.035
"chr11-0747","chr11",113900001,114000000,"chr11-0747",0.087,0.013,0.101,0.09,0.047
"chr11-0748","chr11",114000001,114100000,"chr11-0748",0.177,0.052,0.134,0.181,0.125
"chr11-0749","chr11",114100001,114200000,"chr11-0749",-0.026,-0.01,-0.034,0.039,0.06
"chr11-0750","chr11",114200001,114300000,"chr11-0750",0.016,-0.095,-0.049,-0.195,-0.226
"chr11-0751","chr11",114300001,114400000,"chr11-0751",-0.01,-0.119,-0.09,0.003,0.044
"chr11-0752","chr11",114400001,114500000,"chr11-0752",-0.194,-0.171,-0.303,-0.286,-0.313
"chr11-0753","chr11",114500001,114700000,"chr11-0753",-0.124,-0.039,-0.16,-0.059,0.048
"chr11-0754","chr11",114700001,115000000,"chr11-0754",-0.005,-0.012,-0.026,0.021,-0.052
"chr11-0755","chr11",115000001,115100000,"chr11-0755",-0.04,-0.023,-0.135,-0.023,-0.07
"chr11-0756","chr11",115100001,115300000,"chr11-0756",-0.081,0.059,-0.131,-0.03,-0.116
"chr11-0757","chr11",115300001,115400000,"chr11-0757",-0.031,-0.013,-0.02,-0.008,-0.086
"chr11-0758","chr11",115400001,115500000,"chr11-0758",-0.038,-0.114,-0.106,0.046,-0.007
"chr11-0759","chr11",115500001,115600000,"chr11-0759",0.012,-0.051,-0.036,-0.013,-0.012
"chr11-0760","chr11",115600001,115700000,"chr11-0760",-0.017,-0.06,-0.022,-0.008,-0.086
"chr11-0761","chr11",115700001,115800000,"chr11-0761",-0.113,-0.051,-0.045,0.089,-0.119
"chr11-0762","chr11",115800001,115900000,"chr11-0762",-0.068,-0.082,-0.174,-0.114,-0.142
"chr11-0763","chr11",115900001,116100000,"chr11-0763",-0.081,-0.102,-0.084,-0.038,-0.1
"chr11-0764","chr11",116100001,116200000,"chr11-0764",-0.011,-0.012,-0.026,-0.01,-0.01
"chr11-0765","chr11",116200001,116300000,"chr11-0765",-0.169,-0.208,-0.247,-0.157,-0.188
"chr11-0766","chr11",116300001,116400000,"chr11-0766",0.038,-0.09,-0.114,-0.021,0.08
"chr11-0767","chr11",116400001,116500000,"chr11-0767",-0.06,-0.075,-0.043,-0.071,-0.084
"chr11-0768","chr11",116500001,116600000,"chr11-0768",0.107,0.003,0.128,0.052,0.02
"chr11-0769","chr11",116600001,116700000,"chr11-0769",0.024,-0.006,0.037,0.001,-0.067
"chr11-0770","chr11",116700001,116800000,"chr11-0770",0.027,-0.038,-0.016,-0.019,-0.092
"chr11-0771","chr11",116800001,116900000,"chr11-0771",0.095,0.166,0.042,0.156,0.274
"chr11-0772","chr11",116900001,117000000,"chr11-0772",0.062,0.068,0.07,0.134,0.319
"chr11-0773","chr11",117000001,117100000,"chr11-0773",0.011,-0.034,0.014,-0.028,-0.074
"chr11-0774","chr11",117100001,117200000,"chr11-0774",0.111,0.082,0.233,0.192,0.201
"chr11-0775","chr11",117200001,117300000,"chr11-0775",0.128,0.054,0.101,0.091,0.087
"chr11-0776","chr11",117300001,117400000,"chr11-0776",0.024,-0.003,0.009,0.018,-0.022
"chr11-0777","chr11",117400001,117500000,"chr11-0777",-0.104,-0.159,-0.221,-0.173,-0.162
"chr11-0778","chr11",117500001,117600000,"chr11-0778",-0.035,-0.064,-0.106,-0.039,-0.014
"chr11-0779","chr11",117600001,117700000,"chr11-0779",0.058,-0.059,0.008,-0.042,-0.094
"chr11-0780","chr11",117700001,117800000,"chr11-0780",0.039,-0.082,-0.048,-0.059,-0.115
"chr11-0781","chr11",117800001,117900000,"chr11-0781",-0.052,-0.006,-0.034,0,0.022
"chr11-0782","chr11",117900001,118000000,"chr11-0782",0.036,-0.031,0.048,-0.066,-0.076
"chr11-0783","chr11",118000001,118100000,"chr11-0783",0.024,-0.006,-0.005,0.009,0.023
"chr11-0784","chr11",118100001,118200000,"chr11-0784",0.025,0.042,-0.03,0.012,-0.024
"chr11-0785","chr11",118200001,118300000,"chr11-0785",-0.056,-0.1,-0.02,-0.041,-0.044
"chr11-0786","chr11",118300001,118400000,"chr11-0786",0.037,0.092,0.075,0.103,0.155
"chr11-0787","chr11",118400001,118500000,"chr11-0787",0.029,0.025,0.067,0.074,0.09
"chr11-0788","chr11",118500001,118600000,"chr11-0788",0.066,0.012,0.023,0.027,-0.005
"chr11-0789","chr11",118600001,118700000,"chr11-0789",-0.008,0.059,0.136,0.099,0.126
"chr11-0790","chr11",118700001,118800000,"chr11-0790",0.075,-0.059,0.096,0.033,-0.104
"chr11-0791","chr11",118800001,118900000,"chr11-0791",0.065,-0.004,0.083,-0.008,-0.085
"chr11-0792","chr11",118900001,119000000,"chr11-0792",0.039,0,0.115,0.05,0.005
"chr11-0793","chr11",119000001,119100000,"chr11-0793",0.079,-0.004,0.136,0.105,0.086
"chr11-0794","chr11",119100001,119200000,"chr11-0794",0.091,-0.031,0.113,0.026,0.046
"chr11-0795","chr11",119200001,119300000,"chr11-0795",0.042,-0.04,0.058,0.039,-0.019
"chr11-0796","chr11",119300001,119400000,"chr11-0796",0.046,-0.037,-0.006,-0.029,-0.037
"chr11-0797","chr11",119400001,119500000,"chr11-0797",-0.006,-0.017,-0.015,0.025,0.036
"chr11-0798","chr11",119500001,119600000,"chr11-0798",0.021,-0.107,-0.044,-0.075,-0.136
"chr11-0799","chr11",119600001,119700000,"chr11-0799",0.001,-0.172,-0.106,-0.107,-0.206
"chr11-0800","chr11",119700001,119800000,"chr11-0800",-0.069,-0.064,-0.106,-0.061,-0.14
"chr11-0801","chr11",119800001,119900000,"chr11-0801",-0.048,-0.129,-0.127,-0.145,-0.144
"chr11-0802","chr11",119900001,120000000,"chr11-0802",-0.007,-0.155,-0.062,-0.045,-0.065
"chr11-0803","chr11",120000001,120100000,"chr11-0803",0.025,-0.093,0.034,-0.047,-0.042
"chr11-0804","chr11",120100001,120200000,"chr11-0804",-0.036,-0.053,-0.068,-0.065,-0.03
"chr11-0805","chr11",120200001,120300000,"chr11-0805",0.053,0.104,0.088,0.028,0.197
"chr11-0806","chr11",120300001,120400000,"chr11-0806",0.085,0.074,0.098,0.166,0.187
"chr11-0807","chr11",120400001,120500000,"chr11-0807",0.006,0.026,0.045,-0.014,-0.017
"chr11-0808","chr11",120500001,120600000,"chr11-0808",-0.076,-0.138,-0.077,-0.067,-0.048
"chr11-0809","chr11",120600001,120700000,"chr11-0809",-0.073,-0.063,-0.131,-0.016,-0.003
"chr11-0810","chr11",120700001,120800000,"chr11-0810",-0.056,-0.094,-0.097,-0.037,-0.101
"chr11-0811","chr11",120800001,120900000,"chr11-0811",-0.011,-0.044,-0.013,-0.029,-0.111
"chr11-0812","chr11",120900001,121000000,"chr11-0812",-0.012,0.046,-0.065,-0.041,-0.063
"chr11-0813","chr11",121000001,121100000,"chr11-0813",-0.084,-0.022,-0.034,-0.007,0.035
"chr11-0814","chr11",121100001,121200000,"chr11-0814",-0.163,-0.071,-0.189,-0.169,-0.105
"chr11-0815","chr11",121200001,121300000,"chr11-0815",-0.126,-0.147,-0.086,-0.212,-0.11
"chr11-0816","chr11",121300001,121400000,"chr11-0816",0.068,0.047,0.066,0.066,0.143
"chr11-0817","chr11",121400001,121500000,"chr11-0817",-0.001,0.005,-0.079,0.036,-0.02
"chr11-0818","chr11",121500001,121600000,"chr11-0818",-0.042,-0.086,-0.086,-0.119,-0.17
"chr11-0819","chr11",121600001,121800000,"chr11-0819",-0.03,0.034,-0.132,0.013,-0.007
"chr11-0820","chr11",121800001,121900000,"chr11-0820",-0.11,0.036,-0.14,-0.014,0.101
"chr11-0821","chr11",121900001,122000000,"chr11-0821",-0.085,0.028,-0.178,-0.002,-0.023
"chr11-0822","chr11",122000001,122100000,"chr11-0822",-0.098,-0.048,-0.189,-0.06,0.034
"chr11-0823","chr11",122100001,122200000,"chr11-0823",-0.011,0.107,0.052,0.116,0.11
"chr11-0824","chr11",122200001,122300000,"chr11-0824",0.093,0.078,0.14,0.2,0.229
"chr11-0825","chr11",122300001,122500000,"chr11-0825",0.068,0.185,0.125,0.245,0.272
"chr11-0826","chr11",122500001,122600000,"chr11-0826",0.012,0.042,0.034,0.121,0.143
"chr11-0827","chr11",122600001,122700000,"chr11-0827",-0.071,-0.029,-0.108,-0.028,-0.028
"chr11-0828","chr11",122700001,122800000,"chr11-0828",-0.016,0.014,0.025,0.096,0.253
"chr11-0829","chr11",122800001,122900000,"chr11-0829",0.057,0.001,0.041,0.04,-0.008
"chr11-0830","chr11",122900001,123000000,"chr11-0830",0.078,-0.005,0.033,0.068,0.091
"chr11-0831","chr11",123000001,123100000,"chr11-0831",0.077,0.056,0.09,0.127,0.237
"chr11-0832","chr11",123100001,123200000,"chr11-0832",0.02,0.032,0.003,0.059,0.068
"chr11-0833","chr11",123200001,123300000,"chr11-0833",-0.04,-0.015,-0.067,-0.001,-0.015
"chr11-0834","chr11",123300001,123400000,"chr11-0834",-0.045,0.002,0.033,0.093,0.106
"chr11-0835","chr11",123400001,123500000,"chr11-0835",0.012,-0.047,-0.043,-0.063,-0.101
"chr11-0836","chr11",123500001,123600000,"chr11-0836",-0.055,-0.007,0.044,-0.031,0.018
"chr11-0837","chr11",123600001,123700000,"chr11-0837",-0.048,0.054,-0.055,-0.013,0.111
"chr11-0838","chr11",123700001,123800000,"chr11-0838",-0.403,-0.156,-0.499,-0.427,-0.624
"chr11-0839","chr11",123800001,123900000,"chr11-0839",-0.033,0.048,-0.049,-0.079,-0.136
"chr11-0840","chr11",123900001,124000000,"chr11-0840",-0.052,-0.058,-0.096,-0.094,-0.16
"chr11-0841","chr11",124000001,124100000,"chr11-0841",-0.048,-0.008,-0.081,-0.009,-0.008
"chr11-0842","chr11",124100001,124200000,"chr11-0842",-0.081,0.05,-0.052,-0.085,0.077
"chr11-0843","chr11",124200001,124300000,"chr11-0843",-0.152,-0.122,-0.172,-0.26,-0.205
"chr11-0844","chr11",124300001,124400000,"chr11-0844",-0.137,-0.067,-0.335,-0.194,-0.254
"chr11-0845","chr11",124400001,124500000,"chr11-0845",-0.038,-0.09,-0.116,-0.028,-0.108
"chr11-0846","chr11",124500001,124600000,"chr11-0846",0.001,0.035,0.033,0.061,0.062
"chr11-0847","chr11",124600001,124700000,"chr11-0847",0.042,-0.029,0.053,-0.015,-0.033
"chr11-0848","chr11",124700001,124800000,"chr11-0848",-0.067,-0.188,-0.089,-0.126,-0.171
"chr11-0849","chr11",124800001,124900000,"chr11-0849",-0.106,-0.137,-0.154,-0.191,-0.087
"chr11-0850","chr11",124900001,125000000,"chr11-0850",0.005,-0.065,-0.047,-0.069,-0.171
"chr11-0851","chr11",125000001,125100000,"chr11-0851",0.061,0.027,0.023,0.059,-0.112
"chr11-0852","chr11",125100001,125200000,"chr11-0852",-0.082,-0.036,-0.031,0.005,-0.014
"chr11-0853","chr11",125200001,125300000,"chr11-0853",-0.056,-0.093,-0.115,-0.076,-0.098
"chr11-0854","chr11",125300001,125400000,"chr11-0854",0.034,0.048,0.098,0.062,0.041
"chr11-0855","chr11",125400001,125500000,"chr11-0855",-0.006,0.007,0.061,0.013,0.099
"chr11-0856","chr11",125500001,125600000,"chr11-0856",0.033,0.092,0.041,0.105,0.065
"chr11-0857","chr11",125600001,125700000,"chr11-0857",-0.14,-0.006,-0.243,0.017,-0.02
"chr11-0858","chr11",125700001,125800000,"chr11-0858",-0.085,-0.033,-0.011,-0.036,0.032
"chr11-0859","chr11",125800001,125900000,"chr11-0859",0.052,-0.033,-0.003,0.017,0.012
"chr11-0860","chr11",125900001,126000000,"chr11-0860",0.108,0.055,0.089,0.103,0.181
"chr11-0861","chr11",126000001,126100000,"chr11-0861",0.051,-0.051,0.026,-0.049,-0.096
"chr11-0862","chr11",126100001,126200000,"chr11-0862",0.052,0.093,0.147,0.115,0.094
"chr11-0863","chr11",126200001,126300000,"chr11-0863",0.038,-0.056,0.031,-0.04,-0.082
"chr11-0864","chr11",126300001,126400000,"chr11-0864",-0.049,-0.162,-0.051,-0.096,-0.106
"chr11-0865","chr11",126400001,126500000,"chr11-0865",-0.057,-0.158,-0.148,-0.118,-0.137
"chr11-0866","chr11",126500001,126600000,"chr11-0866",-0.013,0.004,-0.049,-0.003,0.044
"chr11-0867","chr11",126600001,126700000,"chr11-0867",-0.153,-0.134,-0.213,-0.197,-0.077
"chr11-0868","chr11",126700001,126800000,"chr11-0868",-0.11,-0.065,-0.196,-0.011,-0.136
"chr11-0869","chr11",126800001,126900000,"chr11-0869",0.003,0.018,0.016,-0.038,-0.073
"chr11-0870","chr11",126900001,127000000,"chr11-0870",-0.064,-0.057,-0.127,-0.081,-0.098
"chr11-0871","chr11",127000001,127300000,"chr11-0871",-0.056,-0.108,-0.188,-0.123,-0.078
"chr11-0872","chr11",127300001,127900000,"chr11-0872",-0.206,-0.096,-0.226,-0.006,0.058
"chr11-0873","chr11",127900001,128100000,"chr11-0873",-0.068,-0.043,-0.077,-0.098,0.014
"chr11-0874","chr11",128100001,128200000,"chr11-0874",-0.127,-0.052,-0.165,0.016,0.018
"chr11-0875","chr11",128200001,128300000,"chr11-0875",-0.022,-0.019,-0.137,0.004,-0.045
"chr11-0876","chr11",128300001,128400000,"chr11-0876",-0.038,0.024,-0.072,-0.011,-0.007
"chr11-0877","chr11",128400001,128500000,"chr11-0877",-0.026,-0.03,-0.034,0.037,0.062
"chr11-0878","chr11",128500001,128600000,"chr11-0878",-0.025,-0.087,-0.049,-0.017,-0.063
"chr11-0879","chr11",128600001,128700000,"chr11-0879",-0.05,0.006,-0.041,0.031,-0.008
"chr11-0880","chr11",128700001,128800000,"chr11-0880",-0.062,-0.092,-0.106,-0.102,-0.096
"chr11-0881","chr11",128800001,128900000,"chr11-0881",-0.048,-0.026,-0.066,-0.066,-0.023
"chr11-0882","chr11",128900001,129100000,"chr11-0882",-0.003,0.055,-0.079,0.076,0.073
"chr11-0883","chr11",129100001,129200000,"chr11-0883",0.008,0.01,0.02,0.058,0.059
"chr11-0884","chr11",129200001,129300000,"chr11-0884",0.032,-0.019,0.085,-0.019,0.048
"chr11-0885","chr11",129300001,129400000,"chr11-0885",-0.088,-0.104,-0.093,-0.066,-0.024
"chr11-0886","chr11",129400001,129500000,"chr11-0886",0.119,0.05,0.051,-0.071,0.029
"chr11-0887","chr11",129500001,129600000,"chr11-0887",-0.004,-0.047,-0.073,0.04,0.089
"chr11-0888","chr11",129600001,129700000,"chr11-0888",0.111,0.059,0.04,0.016,0.071
"chr11-0889","chr11",129700001,129800000,"chr11-0889",0.037,0.015,0.001,0.057,0.059
"chr11-0890","chr11",129800001,129900000,"chr11-0890",0.041,0.04,0.038,0.101,0.116
"chr11-0891","chr11",129900001,130000000,"chr11-0891",0.018,0.054,0.08,0.127,0.18
"chr11-0892","chr11",130000001,130100000,"chr11-0892",0.068,0.019,0.044,0.048,0.041
"chr11-0893","chr11",130100001,130200000,"chr11-0893",0.126,0.18,0.219,0.138,0.239
"chr11-0894","chr11",130200001,130300000,"chr11-0894",0.095,0.038,0.122,0.092,0.078
"chr11-0895","chr11",130300001,130400000,"chr11-0895",-0.002,-0.031,0.028,-0.007,0.007
"chr11-0896","chr11",130400001,130500000,"chr11-0896",-0.012,-0.095,-0.07,-0.057,-0.069
"chr11-0897","chr11",130500001,130600000,"chr11-0897",-0.007,-0.009,-0.009,-0.017,0.067
"chr11-0898","chr11",130600001,130700000,"chr11-0898",-0.039,0.06,-0.04,-0.04,-0.115
"chr11-0899","chr11",130700001,130800000,"chr11-0899",-0.108,-0.055,-0.118,-0.109,-0.115
"chr11-0900","chr11",130800001,131100000,"chr11-0900",-0.04,-0.023,-0.167,0.011,-0.001
"chr11-0901","chr11",131100001,131200000,"chr11-0901",-0.086,0.034,-0.14,0.099,0.173
"chr11-0902","chr11",131200001,131300000,"chr11-0902",-0.047,-0.063,-0.069,-0.03,-0.053
"chr11-0903","chr11",131300001,131400000,"chr11-0903",-0.097,-0.11,-0.219,-0.268,-0.267
"chr11-0904","chr11",131400001,131500000,"chr11-0904",-0.086,-0.05,-0.093,-0.032,-0.042
"chr11-0905","chr11",131500001,131600000,"chr11-0905",0.049,-0.007,-0.02,-0.018,-0.052
"chr11-0906","chr11",131600001,131700000,"chr11-0906",-0.188,-0.129,-0.238,-0.236,-0.193
"chr11-0907","chr11",131700001,131800000,"chr11-0907",-0.004,-0.008,-0.001,0.008,-0.018
"chr11-0908","chr11",131800001,131900000,"chr11-0908",-0.07,0.033,-0.169,-0.067,-0.005
"chr11-0909","chr11",131900001,132000000,"chr11-0909",0.011,0.05,0.002,-0.052,-0.004
"chr11-0910","chr11",132000001,132100000,"chr11-0910",-0.11,-0.122,-0.145,-0.069,-0.061
"chr11-0911","chr11",132100001,132200000,"chr11-0911",-0.061,-0.142,-0.111,-0.144,-0.029
"chr11-0912","chr11",132200001,132300000,"chr11-0912",-0.058,-0.088,-0.085,0.089,-0.079
"chr11-0913","chr11",132300001,132500000,"chr11-0913",-0.16,-0.046,-0.216,-0.108,-0.172
"chr11-0914","chr11",132500001,132800000,"chr11-0914",-0.02,0.005,-0.115,-0.024,-0.062
"chr11-0915","chr11",132800001,132900000,"chr11-0915",-0.071,-0.15,-0.023,-0.102,-0.257
"chr11-0916","chr11",132900001,133000000,"chr11-0916",-0.002,0,0.073,0.113,0.074
"chr11-0917","chr11",133000001,133200000,"chr11-0917",-0.035,-0.014,-0.069,-0.04,-0.057
"chr11-0918","chr11",133200001,133300000,"chr11-0918",-0.111,-0.104,-0.121,-0.01,-0.091
"chr11-0919","chr11",133300001,133400000,"chr11-0919",-0.064,-0.196,-0.148,-0.138,-0.345
"chr11-0920","chr11",133400001,133500000,"chr11-0920",-0.009,-0.045,-0.067,0.017,0.018
"chr11-0921","chr11",133500001,133700000,"chr11-0921",-0.046,-0.094,-0.125,-0.079,-0.093
"chr11-0922","chr11",133700001,133800000,"chr11-0922",0.047,0.03,0.042,0.015,-0.012
