"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr10-109","chr10",108000001,109000000,"chr10-109",-0.427,-0.063,-0.218,-0.288,-0.043,-0.051,-0.357,-0.211,-0.118
"chr10-110","chr10",109000001,110000000,"chr10-110",-0.338,-0.158,-0.205,-0.294,-0.11,-0.119,-0.245,-0.305,-0.105
"chr10-111","chr10",110000001,111000000,"chr10-111",-0.113,-0.177,-0.249,-0.217,-0.084,-0.114,-0.169,-0.158,-0.013
"chr10-112","chr10",111000001,112000000,"chr10-112",0.05,0.012,0.024,0.007,0.036,0.019,0.054,0.031,0.012
"chr10-113","chr10",112000001,113000000,"chr10-113",0.092,-0.011,-0.063,0.027,0.003,-0.002,0.068,0.005,-0.018
"chr10-114","chr10",113000001,114000000,"chr10-114",-0.279,-0.104,-0.363,-0.26,-0.074,-0.081,-0.219,-0.191,-0.106
"chr10-115","chr10",114000001,115000000,"chr10-115",-0.083,0.01,-0.066,-0.025,0.013,-0.006,-0.034,-0.031,-0.008
"chr10-116","chr10",115000001,116000000,"chr10-116",-0.072,-0.016,-0.022,-0.039,-0.014,0.013,-0.085,-0.035,-0.005
"chr10-117","chr10",116000001,117000000,"chr10-117",-0.015,0.037,-0.001,0.025,0.015,0.006,0.082,-0.009,0.016
"chr10-118","chr10",117000001,118000000,"chr10-118",-0.176,-0.091,-0.115,-0.112,-0.045,-0.067,-0.245,-0.112,-0.013
"chr10-119","chr10",118000001,119000000,"chr10-119",0.02,-0.028,0.021,-0.035,-0.015,0.012,0.076,0.003,-0.01
"chr10-120","chr10",119000001,120000000,"chr10-120",0.152,-0.022,0.103,0.088,0.014,0.046,0.154,0.091,0.05
"chr10-121","chr10",120000001,121000000,"chr10-121",0.136,0.074,0.173,0.128,0.056,0.047,0.158,0.123,0.062
"chr10-122","chr10",121000001,122000000,"chr10-122",0.1,0.048,0.11,0.092,0.046,0.027,0.138,0.106,0.024
"chr10-123","chr10",122000001,123000000,"chr10-123",-0.077,-0.065,-0.163,-0.15,-0.046,-0.069,-0.101,-0.133,-0.09
"chr10-124","chr10",123000001,124000000,"chr10-124",0.181,0.044,0.064,0.075,0.046,0.029,0.073,0.066,0.034
"chr10-125","chr10",124000001,125000000,"chr10-125",0.04,-0.041,-0.021,-0.03,-0.007,-0.011,0.044,-0.037,-0.041
"chr10-126","chr10",125000001,125869472,"chr10-126",-0.045,-0.028,-0.018,-0.045,-0.049,-0.026,0.064,-0.057,-0.032
"chr10-127","chr10",125919473,126000000,"chr10-127",-0.077,-0.011,-0.151,-0.034,-0.026,0.035,0.156,-0.108,-0.086
"chr10-128","chr10",126000001,127000000,"chr10-128",0.174,0.029,0.138,0.104,0.043,0.05,0.221,0.116,0.018
"chr10-129","chr10",127000001,128000000,"chr10-129",-0.022,-0.012,0.09,0.009,0.009,0,-0.008,0.03,0.009
"chr10-130","chr10",128000001,128616069,"chr10-130",-0.176,-0.027,-0.061,-0.053,-0.036,-0.072,-0.099,-0.077,-0.07
"chr10-131","chr10",128766070,129000000,"chr10-131",0.039,0.04,0.133,0.031,-0.004,0.027,0.031,0.073,0.059
"chr10-132","chr10",129000001,130000000,"chr10-132",0.025,0.015,0.027,0.06,0.011,0.036,0.095,0.035,0.02
"chr10-133","chr10",130000001,131000000,"chr10-133",-0.013,-0.019,0.118,-0.031,-0.031,-0.006,0.022,-0.021,-0.025
"chr10-134","chr10",131000001,132000000,"chr10-134",0.187,0.015,0.279,0.135,0.007,0.026,0.153,0.112,0.048
"chr10-135","chr10",132000001,133000000,"chr10-135",0.041,-0.04,0.122,0.001,-0.04,0.016,0.111,0.039,-0.022
"chr10-136","chr10",133000001,133381404,"chr10-136",0.081,-0.036,0.143,-0.032,-0.035,-0.005,0.098,0.009,-0.03
"chr10-137","chr10",133431405,133677527,"chr10-137",0.063,-0.001,0.166,0.07,-0.032,0.052,0.134,0.051,-0.021
"chr10-138","chr10",133727528,134000000,"chr10-138",0.243,0.05,0.29,0.169,0.023,0.07,0.229,0.154,0.076
"chr10-139","chr10",134000001,135000000,"chr10-139",0.262,0.022,0.358,0.21,0.026,0.101,0.222,0.189,0.09
"chr10-140","chr10",135000001,135524747,"chr10-140",0.275,0.012,0.329,0.2,0.022,0.055,0.21,0.212,0.095
"chr11-001","chr11",60001,1000000,"chr11-001",0.352,0.045,0.315,0.222,0.066,0.105,0.285,0.239,0.109
"chr11-002","chr11",1000001,1162759,"chr11-002",0.177,-0.022,0.311,0.144,0.013,0.079,0.167,0.16,0.103
"chr11-003","chr11",1212760,2000000,"chr11-003",0.277,0.005,0.31,0.203,0.03,0.106,0.23,0.224,0.105
"chr11-004","chr11",2000001,3000000,"chr11-004",0.279,-0.029,0.225,0.131,0.003,0.073,0.224,0.161,0.06
"chr11-005","chr11",3000001,4000000,"chr11-005",0.198,0.028,0.191,0.137,0.032,0.063,0.188,0.15,0.069
"chr11-006","chr11",4000001,5000000,"chr11-006",-0.276,-0.114,-0.194,-0.216,-0.07,-0.071,-0.23,-0.238,-0.133
"chr11-007","chr11",5000001,6000000,"chr11-007",-0.249,-0.097,-0.154,-0.173,-0.05,-0.07,-0.181,-0.124,-0.089
"chr11-008","chr11",6000001,7000000,"chr11-008",0.112,-0.019,-0.05,0.006,-0.012,-0.006,0.096,0.003,-0.007
"chr11-009","chr11",7000001,8000000,"chr11-009",-0.099,-0.074,-0.079,-0.099,-0.046,-0.065,-0.031,-0.097,-0.038
"chr11-010","chr11",8000001,9000000,"chr11-010",0.112,-0.013,-0.045,0.021,0.003,0.002,0.132,0.039,-0.048
"chr11-011","chr11",9000001,10000000,"chr11-011",0.141,0.083,0.172,0.124,0.08,0.089,0.094,0.135,0.087
"chr11-012","chr11",10000001,11000000,"chr11-012",0.127,-0.023,0.007,0.029,0.012,0.033,0.153,0.025,0.023
"chr11-013","chr11",11000001,12000000,"chr11-013",-0.039,-0.036,-0.146,-0.058,-0.033,-0.029,0.006,-0.083,-0.076
"chr11-014","chr11",12000001,13000000,"chr11-014",0.071,-0.009,-0.1,-0.015,0.007,-0.023,0.16,-0.06,-0.018
"chr11-015","chr11",13000001,14000000,"chr11-015",-0.121,-0.055,-0.138,-0.064,-0.032,-0.001,-0.108,-0.085,-0.036
"chr11-016","chr11",14000001,15000000,"chr11-016",0.084,-0.025,-0.049,0.04,-0.013,0.026,0.064,0.05,-0.013
"chr11-017","chr11",15000001,16000000,"chr11-017",-0.119,-0.085,-0.218,-0.153,-0.101,-0.088,-0.028,-0.152,-0.108
"chr11-018","chr11",16000001,17000000,"chr11-018",-0.078,-0.081,-0.089,-0.125,-0.028,-0.029,-0.04,-0.065,-0.055
"chr11-019","chr11",17000001,18000000,"chr11-019",0.061,0.006,-0.003,-0.012,-0.005,0.022,0.112,0.028,-0.013
"chr11-020","chr11",18000001,19000000,"chr11-020",-0.009,-0.007,0.008,-0.034,0.001,0.005,0.029,0.028,0.001
"chr11-021","chr11",19000001,20000000,"chr11-021",-0.073,-0.034,-0.182,-0.133,-0.03,-0.046,-0.013,-0.157,-0.098
"chr11-022","chr11",20000001,21000000,"chr11-022",0.093,-0.029,-0.045,-0.054,-0.012,0.005,0.112,-0.032,-0.05
"chr11-023","chr11",21000001,22000000,"chr11-023",-0.46,-0.147,-0.259,-0.361,-0.128,-0.107,-0.439,-0.326,-0.155
"chr11-024","chr11",22000001,23000000,"chr11-024",-0.071,-0.144,-0.184,-0.13,-0.092,-0.019,-0.077,-0.042,-0.079
"chr11-025","chr11",23000001,24000000,"chr11-025",0.029,-0.012,0.335,0.141,-0.019,-0.09,-0.117,0.048,0.017
"chr11-026","chr11",24000001,25000000,"chr11-026",-0.286,-0.117,-0.281,-0.121,-0.061,-0.049,-0.233,-0.118,-0.123
"chr11-027","chr11",25000001,26000000,"chr11-027",0.125,-0.139,-0.117,-0.065,-0.058,-0.033,0.157,-0.064,-0.023
"chr11-028","chr11",26000001,27000000,"chr11-028",-0.313,-0.121,-0.133,-0.221,-0.05,-0.039,-0.246,-0.118,-0.028
"chr11-029","chr11",27000001,28000000,"chr11-029",-0.128,-0.081,-0.167,-0.112,-0.054,-0.047,-0.122,-0.107,-0.098
"chr11-030","chr11",28000001,29000000,"chr11-030",-0.301,-0.123,-0.063,-0.115,-0.046,-0.073,-0.231,-0.156,-0.059
"chr11-031","chr11",29000001,30000000,"chr11-031",-0.528,-0.183,-0.4,-0.388,-0.127,-0.149,-0.447,-0.39,-0.183
"chr11-032","chr11",30000001,31000000,"chr11-032",-0.114,-0.06,-0.123,-0.074,-0.07,-0.009,-0.112,-0.059,-0.019
"chr11-033","chr11",31000001,32000000,"chr11-033",0.062,-0.073,-0.022,-0.048,-0.013,0.029,0.08,0.027,-0.02
"chr11-034","chr11",32000001,33000000,"chr11-034",0.144,0.007,0.113,0.049,0.035,0.057,0.141,0.069,0.018
"chr11-035","chr11",33000001,34000000,"chr11-035",0.087,0.015,0.07,0.051,0.041,0.057,0.072,0.068,0.054
"chr11-036","chr11",34000001,35000000,"chr11-036",-0.07,0.01,-0.005,-0.024,0.026,0.005,0.011,0.017,0.003
"chr11-037","chr11",35000001,36000000,"chr11-037",-0.16,-0.027,-0.178,-0.062,-0.014,-0.029,-0.003,-0.102,-0.056
"chr11-038","chr11",36000001,37000000,"chr11-038",-0.144,-0.024,-0.143,-0.056,-0.029,-0.023,-0.039,-0.089,-0.057
"chr11-039","chr11",37000001,38000000,"chr11-039",-0.373,-0.18,-0.374,-0.258,-0.103,-0.085,-0.419,-0.258,-0.261
"chr11-040","chr11",38000001,39000000,"chr11-040",-0.201,-0.091,-0.077,-0.058,-0.03,-0.036,-0.288,-0.109,-0.091
"chr11-041","chr11",39000001,40000000,"chr11-041",-0.021,-0.002,0.04,0.061,-0.127,-0.053,-0.13,-0.014,0.018
"chr11-042","chr11",40000001,41000000,"chr11-042",-0.246,-0.067,-0.099,-0.05,-0.096,-0.107,-0.333,-0.164,-0.057
"chr11-043","chr11",41000001,42000000,"chr11-043",-0.373,-0.094,-0.271,-0.306,-0.127,-0.101,-0.248,-0.248,-0.121
"chr11-044","chr11",42000001,43000000,"chr11-044",-0.279,-0.138,-0.198,-0.227,-0.052,-0.109,-0.371,-0.195,-0.092
"chr11-045","chr11",43000001,44000000,"chr11-045",-0.012,-0.017,-0.058,-0.003,0.015,-0.011,0.041,0.029,-0.006
"chr11-046","chr11",44000001,45000000,"chr11-046",0.172,-0.004,-0.024,0.015,0.021,0.004,0.159,0.028,-0.04
"chr11-047","chr11",45000001,46000000,"chr11-047",0.071,-0.023,-0.094,-0.044,-0.005,0.009,0.107,-0.03,-0.048
"chr11-048","chr11",46000001,47000000,"chr11-048",0.203,0.068,0.15,0.135,0.076,0.093,0.174,0.154,0.065
"chr11-049","chr11",47000001,48000000,"chr11-049",0.2,0.103,0.182,0.15,0.096,0.105,0.217,0.184,0.079
"chr11-050","chr11",48000001,49000000,"chr11-050",-0.115,0.064,0.02,-0.024,-0.021,-0.025,-0.018,-0.03,-0.007
"chr11-051","chr11",49000001,50000000,"chr11-051",-0.164,-0.073,0.087,0.05,-0.037,-0.103,-0.015,0.031,0.021
"chr11-052","chr11",50000001,50783853,"chr11-052",-0.063,-0.015,0.254,-0.042,-0.004,-0.039,0.047,0.022,-0.062
"chr11-053","chr11",54694206,56000000,"chr11-053",-0.609,-0.223,-0.401,-0.32,-0.175,-0.129,-0.443,-0.275,-0.073
"chr11-054","chr11",56000001,57000000,"chr11-054",-0.433,-0.239,-0.316,-0.315,-0.101,-0.1,-0.35,-0.289,-0.151
"chr11-055","chr11",57000001,58000000,"chr11-055",0.148,0.068,0.064,0.069,0.053,0.041,0.159,0.09,0.037
"chr11-056","chr11",58000001,59000000,"chr11-056",-0.187,-0.106,-0.136,-0.138,-0.054,-0.049,-0.078,-0.113,-0.09
"chr11-057","chr11",59000001,60000000,"chr11-057",-0.042,0.009,-0.015,-0.045,0.02,-0.019,-0.064,-0.025,-0.026
"chr11-058","chr11",60000001,61000000,"chr11-058",-0.008,-0.016,-0.031,-0.021,0.003,-0.003,0.076,-0.016,-0.032
"chr11-059","chr11",61000001,62000000,"chr11-059",0.198,0.031,0.138,0.088,0.053,0.066,0.22,0.147,0.022
"chr11-060","chr11",62000001,63000000,"chr11-060",0.279,0.054,0.078,0.08,0.073,0.085,0.247,0.148,0.025
"chr11-061","chr11",63000001,64000000,"chr11-061",0.29,0.072,0.237,0.142,0.072,0.082,0.238,0.187,0.074
"chr11-062","chr11",64000001,65000000,"chr11-062",0.3,0.029,0.215,0.147,0.05,0.09,0.268,0.182,0.064
"chr11-063","chr11",65000001,66000000,"chr11-063",0.335,0.048,0.213,0.172,0.08,0.099,0.274,0.208,0.084
"chr11-064","chr11",66000001,67000000,"chr11-064",0.285,0.045,0.197,0.159,0.056,0.085,0.232,0.202,0.085
"chr11-065","chr11",67000001,68000000,"chr11-065",0.29,0.021,0.261,0.165,0.055,0.087,0.274,0.213,0.09
"chr11-066","chr11",68000001,69000000,"chr11-066",0.282,0.074,0.249,0.158,0.067,0.106,0.236,0.17,0.09
"chr11-067","chr11",69000001,69089801,"chr11-067",0.089,-0.021,0.046,0.036,-0.037,0.021,0.122,0.017,-0.021
"chr11-068","chr11",69139802,69724695,"chr11-068",0.179,0.021,0.154,0.102,0.039,0.085,0.219,0.13,0.054
"chr11-069","chr11",69774696,70000000,"chr11-069",0.272,0.004,0.09,0.13,0.035,0.065,0.283,0.137,0.025
"chr11-070","chr11",70000001,71000000,"chr11-070",0.081,0.031,0.162,0.055,0.023,0.057,0.147,0.085,0.018
"chr11-071","chr11",71000001,72000000,"chr11-071",0.111,-0.017,0.153,0.071,0.002,-0.006,0.101,0.072,0.017
"chr11-072","chr11",72000001,73000000,"chr11-072",0.123,0.023,0.073,0.051,0.014,0.027,0.179,0.073,0.026
"chr11-073","chr11",73000001,74000000,"chr11-073",0.028,0.009,0.072,0.022,0.019,0.018,0.093,0.064,0.024
"chr11-074","chr11",74000001,75000000,"chr11-074",0.07,-0.005,-0.013,0.027,0.015,0.01,0.112,0.019,0.001
"chr11-075","chr11",75000001,76000000,"chr11-075",0.117,-0.01,-0.028,0.01,0.011,0.02,0.138,0.046,-0.023
"chr11-076","chr11",76000001,77000000,"chr11-076",0.122,-0.015,-0.106,0.013,0.003,0.035,0.162,0.058,-0.007
"chr11-077","chr11",77000001,78000000,"chr11-077",0.079,0.091,-0.448,0.114,0.068,0.054,0.079,0.14,0.042
"chr11-078","chr11",78000001,79000000,"chr11-078",-0.122,-0.013,-0.811,-0.097,-0.001,-0.023,-0.094,-0.094,-0.044
"chr11-079","chr11",79000001,80000000,"chr11-079",0.05,-0.084,-0.807,-0.068,0.006,0.019,-0.025,-0.053,0.014
"chr11-080","chr11",80000001,81000000,"chr11-080",-0.552,-0.202,-1.077,-0.398,-0.175,-0.101,-0.502,-0.337,-0.136
"chr11-081","chr11",81000001,82000000,"chr11-081",-0.322,-0.023,-0.959,-0.021,-0.063,0.01,-0.372,-0.018,0.145
"chr11-082","chr11",82000001,83000000,"chr11-082",0.061,-0.014,-0.721,-0.013,-0.003,0.016,0.034,-0.014,-0.01
"chr11-083","chr11",83000001,84000000,"chr11-083",-0.403,-0.175,-1.001,-0.204,-0.076,-0.093,-0.357,-0.213,-0.125
"chr11-084","chr11",84000001,85000000,"chr11-084",-0.858,-0.154,-0.938,-0.188,-0.066,-0.039,-0.267,-0.152,-0.028
"chr11-085","chr11",85000001,86000000,"chr11-085",-0.755,-0.029,-0.737,0.016,-0.004,0.005,-0.062,0,0.005
"chr11-086","chr11",86000001,87000000,"chr11-086",-0.743,0.001,-0.71,-0.04,0.02,0.018,0.08,-0.028,-0.007
"chr11-087","chr11",87000001,87688378,"chr11-087",-1.055,0.017,-0.988,-0.107,-0.013,-0.04,-0.323,-0.16,-0.113
"chr11-088","chr11",87738379,88000000,"chr11-088",-0.898,-0.125,-1.08,-0.179,-0.04,-0.048,-0.27,-0.195,-0.102
"chr11-089","chr11",88000001,89000000,"chr11-089",-0.907,-0.055,-0.711,-0.099,-0.045,-0.069,-0.233,-0.051,0.007
"chr11-090","chr11",89000001,90000000,"chr11-090",-0.889,-0.081,-0.762,-0.088,-0.086,-0.08,-0.292,-0.091,-0.07
"chr11-091","chr11",90000001,91000000,"chr11-091",-0.98,-0.123,-0.83,-0.163,-0.104,-0.052,-0.28,-0.22,-0.037
"chr11-092","chr11",91000001,92000000,"chr11-092",-0.915,-0.123,-1.064,-0.21,-0.097,-0.048,-0.323,-0.135,-0.098
"chr11-093","chr11",92000001,93000000,"chr11-093",-0.928,-0.093,-0.886,-0.116,-0.04,-0.046,-0.155,-0.069,-0.07
"chr11-094","chr11",93000001,94000000,"chr11-094",-0.656,0.009,-0.698,-0.026,0.005,0.001,0.02,-0.004,-0.034
"chr11-095","chr11",94000001,95000000,"chr11-095",-0.584,-0.039,-0.706,0.018,0.002,0.025,0.038,0.006,0
"chr11-096","chr11",95000001,96000000,"chr11-096",-0.844,-0.074,-0.894,-0.118,-0.035,-0.024,-0.115,-0.072,-0.055
"chr11-097","chr11",96000001,96287584,"chr11-097",-0.744,-0.035,-0.824,-0.085,-0.046,0.007,-0.074,-0.011,0.007
"chr11-098","chr11",96437585,97000000,"chr11-098",-1.35,-0.165,-0.946,-0.198,-0.051,-0.063,-0.354,-0.215,0.034
"chr11-099","chr11",97000001,98000000,"chr11-099",-1.33,-0.151,-1.059,-0.28,-0.197,-0.118,-0.357,-0.187,-0.169
"chr11-100","chr11",98000001,99000000,"chr11-100",-0.772,-0.039,-0.648,0.033,-0.03,0.012,0.033,-0.022,0.043
"chr11-101","chr11",99000001,100000000,"chr11-101",-1.103,-0.203,-0.848,-0.145,-0.058,-0.125,-0.254,-0.082,0.011
"chr11-102","chr11",100000001,101000000,"chr11-102",-0.842,-0.052,-0.81,-0.005,0.032,0.007,-0.02,-0.047,0.027
"chr11-103","chr11",101000001,102000000,"chr11-103",-0.736,-0.044,-0.742,0.02,0.019,0.016,0.002,0.053,0.004
"chr11-104","chr11",102000001,103000000,"chr11-104",-0.891,-0.049,-0.829,-0.06,-0.016,-0.008,-0.078,-0.063,-0.034
"chr11-105","chr11",103000001,104000000,"chr11-105",-1.109,-0.112,-1.043,-0.198,-0.079,-0.034,-0.304,-0.226,-0.085
"chr11-106","chr11",104000001,105000000,"chr11-106",-1.067,-0.108,-0.841,-0.138,-0.076,-0.07,-0.219,-0.148,-0.034
"chr11-107","chr11",105000001,106000000,"chr11-107",-0.771,-0.098,-0.735,-0.067,-0.045,-0.018,-0.048,-0.022,-0.014
"chr11-108","chr11",106000001,107000000,"chr11-108",-0.923,-0.069,-0.858,-0.032,-0.07,-0.045,-0.142,-0.066,-0.006
"chr11-109","chr11",107000001,108000000,"chr11-109",-0.517,0.056,-0.595,0.074,0.055,0.052,0.045,0.118,0.077
"chr11-110","chr11",108000001,109000000,"chr11-110",-0.797,0.019,-0.706,-0.049,0.033,0.038,-0.065,-0.004,0.005
"chr11-111","chr11",109000001,110000000,"chr11-111",-0.988,-0.101,-1.057,-0.208,-0.087,-0.029,-0.278,-0.2,-0.079
"chr11-112","chr11",110000001,111000000,"chr11-112",-0.808,-0.014,-0.66,-0.02,-0.009,-0.036,-0.112,-0.034,0.022
"chr11-113","chr11",111000001,112000000,"chr11-113",-0.499,-0.011,-0.687,0.026,0.012,0.016,0.121,0.038,0.003
"chr11-114","chr11",112000001,113000000,"chr11-114",-0.693,-0.039,-0.746,-0.042,-0.019,-0.014,-0.024,-0.045,-0.022
"chr11-115","chr11",113000001,114000000,"chr11-115",-0.56,0.004,-0.638,-0.015,-0.003,0.014,0.054,0.011,-0.002
"chr11-116","chr11",114000001,115000000,"chr11-116",-0.708,-0.02,-0.701,0.011,-0.005,-0.034,0.064,-0.028,-0.025
"chr11-117","chr11",115000001,116000000,"chr11-117",-0.906,-0.056,-0.779,-0.104,-0.042,-0.049,-0.043,-0.088,-0.049
"chr11-118","chr11",116000001,117000000,"chr11-118",-0.575,0.001,-0.595,-0.046,-0.015,0.018,0.038,-0.01,-0.018
"chr11-119","chr11",117000001,118000000,"chr11-119",-0.349,0.034,-0.498,0.047,0.028,0.04,0.201,0.093,0.028
"chr11-120","chr11",118000001,119000000,"chr11-120",-0.347,0.042,-0.173,0.085,0.061,0.048,0.192,0.133,0.037
"chr11-121","chr11",119000001,120000000,"chr11-121",-0.368,-0.007,0.041,0.037,0.007,0.033,0.184,0.056,-0.015
"chr11-122","chr11",120000001,121000000,"chr11-122",-0.529,-0.005,0.027,0.004,-0.004,-0.001,0.079,-0.015,-0.014
"chr11-123","chr11",121000001,122000000,"chr11-123",-0.759,-0.017,-0.077,-0.062,-0.012,-0.035,-0.109,-0.063,-0.006
"chr11-124","chr11",122000001,123000000,"chr11-124",-0.777,0.027,0.008,-0.023,0.04,0.034,0.005,-0.033,0.023
"chr11-125","chr11",123000001,124000000,"chr11-125",-0.804,-0.004,-0.144,-0.085,-0.003,-0.009,-0.029,-0.075,-0.041
"chr11-126","chr11",124000001,125000000,"chr11-126",-0.558,-0.056,-0.042,-0.052,-0.014,-0.019,0.093,-0.026,-0.032
"chr11-127","chr11",125000001,126000000,"chr11-127",-0.512,0.025,0.032,0.042,0.027,0.021,0.07,0.061,0.009
"chr11-128","chr11",126000001,127000000,"chr11-128",-0.354,-0.004,-0.048,-0.016,0.011,0.003,0.112,0.001,-0.029
"chr11-129","chr11",127000001,128000000,"chr11-129",-0.381,-0.17,-0.182,-0.34,-0.135,-0.078,-0.355,-0.254,-0.141
"chr11-130","chr11",128000001,129000000,"chr11-130",-0.035,-0.031,-0.053,-0.069,-0.032,-0.031,0.048,-0.061,-0.036
"chr11-131","chr11",129000001,130000000,"chr11-131",-0.015,0.062,0.046,0.024,0.046,0.031,-0.001,0.056,0.023
"chr11-132","chr11",130000001,131000000,"chr11-132",0.131,0.029,0.12,0.053,0.033,0.01,0.087,0.069,0.022
"chr11-133","chr11",131000001,132000000,"chr11-133",-0.128,-0.007,-0.059,-0.085,-0.055,-0.048,-0.034,-0.095,-0.026
"chr11-134","chr11",132000001,133000000,"chr11-134",-0.173,-0.047,-0.04,-0.138,-0.033,-0.051,-0.086,-0.092,-0.074
"chr11-135","chr11",133000001,134000000,"chr11-135",0.118,-0.026,0.09,0.004,0.004,0.036,0.083,0.027,0.001
"chr11-136","chr11",134000001,134946516,"chr11-136",0.046,0.003,0.084,0.011,0.003,0.011,0.104,0.013,-0.016
"chr12-001","chr12",145740,1000000,"chr12-001",0.072,0.071,0.111,0.08,0.033,0.062,0.158,0.067,0.031
"chr12-002","chr12",1000001,2000000,"chr12-002",0.122,0.063,0.211,0.111,0.053,0.069,0.139,0.115,0.081
"chr12-003","chr12",2000001,3000000,"chr12-003",0.223,0.039,0.088,0.112,0.049,0.038,0.213,0.091,0.04
"chr12-004","chr12",3000001,4000000,"chr12-004",0.127,0.026,0.081,0.055,0.015,0.059,0.164,0.072,0.019
"chr12-005","chr12",4000001,5000000,"chr12-005",-0.031,0.003,-0.011,-0.03,-0.003,-0.011,0.048,-0.025,-0.001
"chr12-006","chr12",5000001,6000000,"chr12-006",-0.145,-0.049,-0.118,-0.108,-0.066,-0.04,0.014,-0.077,-0.069
"chr12-007","chr12",6000001,7000000,"chr12-007",0.24,0.063,0.155,0.124,0.073,0.063,0.252,0.141,0.049
"chr12-008","chr12",7000001,7189876,"chr12-008",0.173,0.031,0.067,0.052,0.04,0.036,0.171,0.079,-0.028
"chr12-009","chr12",7239877,8000000,"chr12-009",0.093,0.063,0.214,0.086,0.049,0.06,0.151,0.084,0.027
"chr12-010","chr12",8000001,9000000,"chr12-010",0.053,0.042,0.233,0.134,0.036,0.001,0.057,0.131,0.076
"chr12-011","chr12",9000001,10000000,"chr12-011",-0.004,0.009,0.053,0.016,0.031,0.025,0.032,0.021,0.048
"chr12-012","chr12",10000001,11000000,"chr12-012",-0.146,-0.056,-0.011,-0.027,0.025,0.008,-0.092,-0.001,0.046
"chr12-013","chr12",11000001,12000000,"chr12-013",-0.194,-0.027,-0.101,-0.015,-0.013,0.003,-0.139,-0.077,0.003
"chr12-014","chr12",12000001,13000000,"chr12-014",0.046,0.06,0.052,0.063,0.064,0.027,0.075,0.073,0.049
"chr12-015","chr12",13000001,14000000,"chr12-015",-0.066,-0.014,-0.037,-0.044,0.02,-0.015,-0.03,-0.058,-0.015
"chr12-016","chr12",14000001,15000000,"chr12-016",0.03,0.008,0.06,0.067,0.021,0.044,0.052,0.025,0.066
"chr12-017","chr12",15000001,16000000,"chr12-017",-0.185,-0.069,-0.163,-0.064,-0.004,0.002,-0.019,-0.078,-0.029
"chr12-018","chr12",16000001,17000000,"chr12-018",0.001,-0.011,-0.012,-0.052,0.027,0.011,-0.099,-0.051,0.049
"chr12-019","chr12",17000001,18000000,"chr12-019",-0.166,-0.061,-0.119,-0.127,-0.008,0.016,-0.274,-0.123,0.07
"chr12-020","chr12",18000001,19000000,"chr12-020",-0.407,-0.2,-0.593,-0.285,-0.078,-0.081,-0.352,-0.231,-0.129
"chr12-021","chr12",19000001,20000000,"chr12-021",0.033,0.091,0.131,0.121,0.082,0.11,-0.03,0.141,0.108
"chr12-022","chr12",20000001,21000000,"chr12-022",-0.025,-0.005,0.146,0.071,0.021,0.004,-0.059,0.06,0.107
"chr12-023","chr12",21000001,22000000,"chr12-023",0.007,-0.103,0.001,-0.022,-0.05,-0.046,-0.057,-0.008,0.007
"chr12-024","chr12",22000001,23000000,"chr12-024",0.063,-0.055,-0.07,0.011,-0.012,-0.012,0.021,0.027,0.007
"chr12-025","chr12",23000001,24000000,"chr12-025",-0.29,-0.133,-0.172,-0.207,-0.057,-0.023,-0.286,-0.157,-0.045
"chr12-026","chr12",24000001,25000000,"chr12-026",-0.196,-0.018,-0.021,-0.097,-0.018,-0.022,-0.197,-0.048,-0.005
"chr12-027","chr12",25000001,26000000,"chr12-027",-0.101,-0.03,-0.103,-0.067,-0.013,0.019,-0.115,-0.043,-0.004
"chr12-028","chr12",26000001,27000000,"chr12-028",0.047,0.01,0.003,0.007,0.013,0.014,0.045,-0.001,0.008
"chr12-029","chr12",27000001,28000000,"chr12-029",0.022,0.033,-0.019,0.045,0.044,0.051,-0.055,0.042,0.07
"chr12-030","chr12",28000001,29000000,"chr12-030",-0.108,-0.031,-0.123,-0.009,0.012,0.038,-0.143,-0.004,-0.001
"chr12-031","chr12",29000001,30000000,"chr12-031",-0.01,-0.041,-0.001,-0.01,-0.012,-0.027,-0.072,0.004,0.022
"chr12-032","chr12",30000001,31000000,"chr12-032",-0.038,-0.002,0.041,-0.024,0.031,0.01,-0.042,0.04,0.022
"chr12-033","chr12",31000001,32000000,"chr12-033",0.119,0.074,0.176,0.108,0.068,0.069,0.136,0.139,0.076
"chr12-034","chr12",32000001,33000000,"chr12-034",0.029,0.102,0.131,0.092,0.097,0.077,0.024,0.122,0.107
"chr12-035","chr12",33000001,34000000,"chr12-035",-0.006,0.033,0.187,0.097,0.02,0.055,-0.044,0.126,0.089
"chr12-036","chr12",34000001,34856694,"chr12-036",0.367,0.167,0.771,0.428,0.109,0.083,0.285,0.395,0.331
"chr12-037","chr12",37856695,39000000,"chr12-037",0.198,0.061,0.328,0.198,0.014,0.076,0.15,0.144,0.069
"chr12-038","chr12",39000001,40000000,"chr12-038",-0.019,-0.077,0.051,-0.02,-0.002,0.012,-0.086,-0.015,0.018
"chr12-039","chr12",40000001,41000000,"chr12-039",-0.172,-0.088,-0.149,-0.052,0.01,-0.014,-0.181,-0.073,0.011
