"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr6-0002","chr6",225001,300000,"chr6-0002",0.088,0.129,-0.169,0.229,-0.144,0.15,0.028,0.227,0.214
"chr6-0003","chr6",300001,375000,"chr6-0003",-0.367,-0.034,-0.496,-0.183,-0.024,-0.032,-0.338,-0.349,0
"chr6-0004","chr6",375001,450000,"chr6-0004",0.091,-0.042,0.248,0.058,-0.029,-0.036,0.172,0.06,0.034
"chr6-0005","chr6",450001,525000,"chr6-0005",-0.026,0.052,0.247,0.018,-0.014,0.008,0.032,0.011,0.023
"chr6-0006","chr6",525001,600000,"chr6-0006",-0.009,0.036,0.345,0.162,0.015,-0.021,0.045,0.117,0.16
"chr6-0007","chr6",600001,675000,"chr6-0007",0.022,0.051,0.359,0.147,-0.019,-0.13,-0.026,0.046,0.028
"chr6-0008","chr6",675001,750000,"chr6-0008",0.091,-0.071,0.015,-0.067,-0.029,0.027,0.03,0,0.003
"chr6-0009","chr6",750001,825000,"chr6-0009",-0.111,0.037,0.346,0.071,-0.008,-0.054,-0.16,-0.036,0.013
"chr6-0010","chr6",825001,900000,"chr6-0010",-0.328,0.007,0.015,-0.143,-0.088,0.029,-0.215,-0.155,-0.039
"chr6-0011","chr6",900001,1050000,"chr6-0011",-0.26,-0.023,-0.022,-0.159,0.008,-0.062,-0.1,-0.14,-0.014
"chr6-0012","chr6",1050001,1125000,"chr6-0012",-0.262,0.006,-0.096,-0.128,-0.041,-0.047,-0.17,-0.185,-0.047
"chr6-0013","chr6",1125001,1200000,"chr6-0013",-0.374,-0.066,-0.259,-0.331,-0.136,-0.135,-0.21,-0.267,-0.186
"chr6-0014","chr6",1200001,1275000,"chr6-0014",-0.359,-0.096,-0.334,-0.363,-0.089,-0.065,-0.173,-0.242,-0.089
"chr6-0015","chr6",1275001,1350000,"chr6-0015",0.021,-0.094,-0.137,-0.101,-0.064,-0.024,-0.142,-0.032,-0.084
"chr6-0016","chr6",1350001,1425000,"chr6-0016",0.132,0.009,0.103,-0.002,-0.035,0.049,0.014,0.075,-0.009
"chr6-0017","chr6",1425001,1500000,"chr6-0017",-0.355,-0.081,-0.255,-0.294,-0.076,-0.068,-0.224,-0.244,-0.155
"chr6-0018","chr6",1500001,1575000,"chr6-0018",-0.1,0.019,0.214,-0.065,-0.041,-0.059,-0.091,-0.04,-0.019
"chr6-0019","chr6",1575001,1650000,"chr6-0019",0.149,0.009,0.193,0.045,0,0.012,0.123,0.095,0.055
"chr6-0020","chr6",1650001,1725000,"chr6-0020",-0.261,-0.008,-0.139,-0.281,-0.049,-0.07,-0.154,-0.22,-0.095
"chr6-0021","chr6",1725001,1800000,"chr6-0021",-0.287,-0.057,-0.15,-0.192,-0.148,-0.041,-0.206,-0.206,-0.073
"chr6-0022","chr6",1800001,1875000,"chr6-0022",-0.212,-0.011,-0.143,-0.125,-0.018,-0.064,-0.266,-0.081,-0.02
"chr6-0023","chr6",1875001,2025000,"chr6-0023",-0.504,-0.063,-0.246,-0.195,-0.099,-0.107,-0.295,-0.209,0.016
"chr6-0024","chr6",2025001,2175000,"chr6-0024",-0.428,-0.075,-0.178,-0.233,-0.057,-0.121,-0.192,-0.29,-0.183
"chr6-0025","chr6",2175001,2250000,"chr6-0025",-0.163,-0.036,-0.028,-0.091,-0.007,-0.062,-0.123,0.004,0.004
"chr6-0026","chr6",2250001,2400000,"chr6-0026",-0.234,-0.006,-0.018,-0.112,-0.038,-0.049,-0.236,-0.181,-0.037
"chr6-0027","chr6",2400001,2475000,"chr6-0027",0.096,0.155,0.677,0.234,0.066,0.075,0.004,0.233,0.223
"chr6-0028","chr6",2475001,2625000,"chr6-0028",-0.256,-0.076,-0.186,-0.244,-0.13,-0.07,-0.214,-0.093,-0.149
"chr6-0029","chr6",2625001,2700000,"chr6-0029",-0.16,-0.063,0.197,-0.17,-0.092,-0.083,-0.201,-0.11,-0.16
"chr6-0030","chr6",2700001,2775000,"chr6-0030",0.085,0.014,0.084,0.111,0.054,-0.062,0.027,0.007,0.065
"chr6-0031","chr6",2775001,2850000,"chr6-0031",-0.175,-0.083,-0.158,-0.134,0.03,-0.026,-0.143,-0.047,-0.079
"chr6-0032","chr6",2850001,2925000,"chr6-0032",0.12,0.067,0.372,0.094,0.08,-0.009,0,0.074,0.096
"chr6-0033","chr6",2925001,3000000,"chr6-0033",0.104,0.081,0.183,0.132,0.051,0.009,0.096,0.11,0.072
"chr6-0034","chr6",3000001,3075000,"chr6-0034",0.027,-0.002,0.073,-0.022,0.03,-0.043,0.106,0.019,0.003
"chr6-0035","chr6",3075001,3150000,"chr6-0035",0.076,0.096,0.147,0.155,0.072,0.045,0.046,0.125,0.132
"chr6-0036","chr6",3150001,3225000,"chr6-0036",0.083,0.055,0.157,0.06,0.014,0.028,0.108,0.015,-0.022
"chr6-0037","chr6",3225001,3300000,"chr6-0037",0.172,0.013,0.19,0.096,0.014,0.013,0.093,0.121,0.032
"chr6-0038","chr6",3300001,3375000,"chr6-0038",-0.073,-0.021,-0.195,-0.079,-0.037,-0.123,0.119,-0.114,-0.035
"chr6-0039","chr6",3375001,3450000,"chr6-0039",-0.073,0.012,-0.064,-0.135,-0.026,-0.126,-0.041,-0.146,-0.078
"chr6-0040","chr6",3450001,3525000,"chr6-0040",-0.019,0.01,-0.013,-0.06,-0.013,-0.023,-0.082,-0.057,0.13
"chr6-0041","chr6",3525001,3675000,"chr6-0041",-0.237,-0.014,-0.254,-0.089,-0.089,-0.048,-0.007,-0.258,-0.133
"chr6-0042","chr6",3675001,3750000,"chr6-0042",-0.123,-0.12,-0.147,-0.14,-0.117,-0.037,-0.067,-0.108,-0.084
"chr6-0043","chr6",3750001,3825000,"chr6-0043",-0.015,0.013,0.026,-0.054,-0.004,0.014,0.082,-0.061,-0.035
"chr6-0044","chr6",3825001,3900000,"chr6-0044",-0.028,-0.043,0.155,-0.019,0.011,-0.063,-0.005,-0.009,-0.021
"chr6-0045","chr6",3900001,3975000,"chr6-0045",-0.232,-0.036,-0.134,-0.291,-0.043,-0.108,-0.066,-0.111,-0.087
"chr6-0046","chr6",3975001,4050000,"chr6-0046",0.207,0.044,0.032,0.178,0.023,0.108,0.054,0.09,0.062
"chr6-0047","chr6",4050001,4125000,"chr6-0047",0.006,0.216,0.393,0.237,0.168,0.056,0.078,0.232,0.322
"chr6-0048","chr6",4125001,4200000,"chr6-0048",-0.049,-0.002,-0.155,-0.009,0.039,0.024,0.006,0.051,0.062
"chr6-0049","chr6",4200001,4350000,"chr6-0049",-0.266,0.026,0.095,-0.142,-0.041,-0.084,-0.119,-0.095,-0.071
"chr6-0050","chr6",4350001,4425000,"chr6-0050",-0.233,-0.073,-0.373,-0.152,-0.088,-0.111,-0.146,-0.271,-0.157
"chr6-0051","chr6",4425001,4575000,"chr6-0051",-0.191,-0.027,0.027,-0.049,-0.068,-0.055,-0.047,-0.227,-0.07
"chr6-0052","chr6",4575001,4650000,"chr6-0052",-0.205,-0.053,-0.365,-0.148,0.032,-0.047,-0.089,-0.208,-0.095
"chr6-0053","chr6",4650001,4725000,"chr6-0053",-0.12,0.025,-0.138,-0.145,-0.004,-0.037,-0.276,-0.15,-0.104
"chr6-0054","chr6",4725001,4800000,"chr6-0054",0.053,0.12,0.042,0.116,0.041,0.014,0.028,0.076,0.077
"chr6-0055","chr6",4800001,4875000,"chr6-0055",-0.088,0.069,0.259,-0.012,0.04,-0.001,-0.036,-0.055,-0.003
"chr6-0056","chr6",4875001,4950000,"chr6-0056",0.017,0.099,0.162,0.11,0.033,0.046,0.056,0.072,0.079
"chr6-0057","chr6",4950001,5025000,"chr6-0057",0.219,0.091,0.304,0.178,0.045,0.114,0.173,0.184,0.096
"chr6-0058","chr6",5025001,5100000,"chr6-0058",0.132,0.058,-0.01,0.043,0.063,-0.01,0.068,0.057,0.015
"chr6-0059","chr6",5100001,5175000,"chr6-0059",-0.132,0.019,0.063,-0.212,0.01,-0.063,-0.01,-0.121,-0.056
"chr6-0060","chr6",5175001,5250000,"chr6-0060",-0.444,-0.094,-0.146,-0.172,0.029,-0.064,-0.302,-0.094,0
"chr6-0061","chr6",5250001,5325000,"chr6-0061",0.121,0.042,0.032,0.153,0.04,0.048,0.063,0.142,0.033
"chr6-0062","chr6",5325001,5475000,"chr6-0062",-0.325,-0.058,-0.122,-0.212,-0.064,-0.103,-0.236,-0.183,-0.058
"chr6-0063","chr6",5475001,5625000,"chr6-0063",-0.438,0.01,-0.145,-0.064,-0.031,-0.032,-0.218,-0.087,-0.048
"chr6-0064","chr6",5625001,5775000,"chr6-0064",-0.177,0.056,-0.125,-0.089,-0.007,-0.012,-0.102,-0.115,0.005
"chr6-0065","chr6",5775001,5850000,"chr6-0065",-0.079,-0.098,-0.188,-0.091,-0.059,-0.108,0.085,-0.14,-0.088
"chr6-0066","chr6",5850001,5925000,"chr6-0066",0.009,-0.002,0.145,-0.042,-0.046,-0.058,-0.063,-0.142,0.032
"chr6-0067","chr6",5925001,6000000,"chr6-0067",0.008,-0.092,-0.036,-0.069,-0.072,-0.066,-0.02,-0.132,-0.056
"chr6-0068","chr6",6000001,6075000,"chr6-0068",0.32,-0.002,0.212,0.106,-0.001,0.106,0.218,0.126,-0.001
"chr6-0069","chr6",6075001,6375000,"chr6-0069",-0.407,0.02,-0.015,-0.203,-0.029,-0.008,-0.21,0.001,-0.066
"chr6-0070","chr6",6375001,6525000,"chr6-0070",-0.474,-0.048,-0.139,-0.228,-0.055,-0.072,-0.326,-0.274,-0.116
"chr6-0071","chr6",6525001,6600000,"chr6-0071",-0.03,-0.045,-0.082,-0.189,-0.018,-0.091,-0.094,-0.062,-0.079
"chr6-0072","chr6",6600001,6675000,"chr6-0072",-0.171,-0.025,-0.109,-0.187,-0.018,-0.06,-0.073,-0.183,-0.052
"chr6-0073","chr6",6675001,6750000,"chr6-0073",-0.052,-0.013,0.054,-0.075,-0.028,-0.143,0.017,-0.1,-0.107
"chr6-0074","chr6",6750001,6825000,"chr6-0074",-0.091,0.035,0.004,-0.096,0.02,-0.027,-0.024,-0.036,0.001
"chr6-0075","chr6",6825001,6900000,"chr6-0075",-0.214,0.008,-0.058,-0.046,-0.026,0.029,-0.015,-0.085,-0.075
"chr6-0076","chr6",6900001,7050000,"chr6-0076",-0.088,0.093,0.212,0.051,0.105,-0.017,0.005,0.002,0.026
"chr6-0077","chr6",7050001,7125000,"chr6-0077",0.305,0.065,0.15,0.184,0.107,0.101,0.105,0.195,0.12
"chr6-0078","chr6",7125001,7200000,"chr6-0078",-0.049,0.07,-0.085,0.128,0.078,0.037,0.053,0.011,0.045
"chr6-0079","chr6",7200001,7275000,"chr6-0079",0.131,0.032,0.289,0.054,0,-0.022,0.14,0.063,0.071
"chr6-0080","chr6",7275001,7350000,"chr6-0080",-0.043,0.129,0.038,0.082,0.083,0.107,0.052,0.174,0.205
"chr6-0081","chr6",7350001,7425000,"chr6-0081",-0.05,-0.108,-0.174,-0.089,-0.011,-0.019,-0.069,0.01,-0.09
"chr6-0082","chr6",7425001,7500000,"chr6-0082",-0.213,-0.05,0.215,0.052,-0.001,-0.106,-0.191,-0.008,-0.059
"chr6-0083","chr6",7500001,7575000,"chr6-0083",0.145,0.066,0.202,0.044,0.122,0.115,0.196,0.139,0.157
"chr6-0084","chr6",7575001,7725000,"chr6-0084",-0.381,-0.082,-0.182,-0.154,-0.076,-0.094,-0.266,-0.137,-0.071
"chr6-0085","chr6",7725001,7875000,"chr6-0085",0.08,-0.079,-0.145,-0.122,-0.043,-0.04,-0.104,-0.05,-0.062
"chr6-0086","chr6",7875001,7950000,"chr6-0086",0.106,0.01,-0.12,-0.052,-0.062,-0.06,-0.052,0.027,0.037
"chr6-0087","chr6",7950001,8025000,"chr6-0087",-0.063,0.022,-0.04,-0.057,-0.018,-0.133,-0.118,-0.066,-0.064
"chr6-0088","chr6",8025001,8100000,"chr6-0088",-0.309,0,-0.4,-0.21,-0.002,-0.025,-0.192,-0.133,-0.113
"chr6-0089","chr6",8100001,8175000,"chr6-0089",-0.276,-0.061,-0.352,-0.24,-0.046,-0.058,-0.165,-0.225,-0.22
"chr6-0090","chr6",8175001,8400000,"chr6-0090",-0.651,-0.056,-0.445,-0.389,-0.128,-0.053,-0.342,-0.245,-0.016
"chr6-0091","chr6",8400001,8475000,"chr6-0091",-0.468,-0.26,-0.384,-0.319,-0.298,-0.244,-0.298,-0.472,-0.272
"chr6-0092","chr6",8475001,9075000,"chr6-0092",-0.572,-0.099,-0.034,-0.268,-0.126,-0.026,-0.34,-0.154,-0.166
"chr6-0093","chr6",9075001,9375000,"chr6-0093",-0.45,-0.097,-0.228,-0.238,-0.08,-0.069,-0.402,-0.085,-0.048
"chr6-0094","chr6",9375001,9450000,"chr6-0094",-0.381,-0.116,-0.334,-0.404,-0.071,-0.057,-0.217,-0.191,-0.144
"chr6-0095","chr6",9450001,9825000,"chr6-0095",-0.47,-0.147,-0.253,-0.302,-0.175,-0.073,-0.446,-0.226,0.007
"chr6-0096","chr6",9825001,10050000,"chr6-0096",-0.381,-0.137,-0.363,-0.171,-0.043,-0.07,-0.405,-0.299,-0.021
"chr6-0097","chr6",10050001,10125000,"chr6-0097",-0.452,0.041,-0.066,-0.17,-0.021,0.007,-0.128,-0.284,0.038
"chr6-0098","chr6",10125001,10275000,"chr6-0098",-0.453,-0.069,-0.336,-0.302,-0.035,-0.13,-0.407,-0.264,-0.082
"chr6-0099","chr6",10275001,10350000,"chr6-0099",-0.429,0.011,-0.103,-0.207,-0.093,-0.098,-0.246,-0.237,-0.101
"chr6-0100","chr6",10350001,10425000,"chr6-0100",0.278,0.043,0.178,0.022,0.006,0.074,0.149,0.11,0.031
"chr6-0101","chr6",10425001,10500000,"chr6-0101",-0.2,0.044,0.144,-0.092,0.03,-0.084,-0.121,-0.078,-0.062
"chr6-0102","chr6",10500001,10575000,"chr6-0102",-0.315,0.121,-0.096,-0.18,0.072,-0.045,-0.124,-0.094,-0.003
"chr6-0103","chr6",10575001,10650000,"chr6-0103",-0.713,-0.034,-0.051,-0.352,-0.064,-0.016,-0.481,-0.261,-0.13
"chr6-0104","chr6",10650001,10725000,"chr6-0104",0.358,0.121,0.392,0.237,0.064,0.044,0.249,0.285,0.185
"chr6-0105","chr6",10725001,10800000,"chr6-0105",-0.092,0.123,0.012,0.002,0.082,0.026,-0.095,0.009,0.058
"chr6-0106","chr6",10800001,10875000,"chr6-0106",0.115,0.107,0.261,0.144,0.121,0.053,0.074,0.181,0.145
"chr6-0107","chr6",10875001,10950000,"chr6-0107",0.232,0.154,0.593,0.262,0.044,0.004,0.126,0.127,0.126
"chr6-0108","chr6",10950001,11025000,"chr6-0108",-0.442,-0.026,-0.173,-0.189,-0.041,0.013,-0.443,-0.183,-0.151
"chr6-0109","chr6",11025001,11100000,"chr6-0109",0.055,0.003,0.103,0.061,-0.015,-0.028,-0.063,0.044,0.113
"chr6-0110","chr6",11100001,11175000,"chr6-0110",-0.236,0.027,-0.062,0.013,0.006,-0.035,-0.072,-0.072,0.042
"chr6-0111","chr6",11175001,11250000,"chr6-0111",-0.073,0.011,-0.107,-0.035,-0.014,-0.035,0.054,-0.108,0.045
"chr6-0112","chr6",11250001,11325000,"chr6-0112",-0.27,0.064,-0.113,-0.158,0.025,-0.058,-0.282,-0.19,-0.099
"chr6-0113","chr6",11325001,11400000,"chr6-0113",-0.387,-0.061,-0.225,-0.294,-0.026,-0.088,-0.205,-0.292,-0.192
"chr6-0114","chr6",11400001,11475000,"chr6-0114",-0.118,-0.004,0.096,0.192,-0.007,-0.056,0.018,0.023,0.111
"chr6-0115","chr6",11475001,11550000,"chr6-0115",0.018,0.106,0.224,0.151,0.014,0.016,-0.075,0.064,0.147
"chr6-0116","chr6",11550001,11625000,"chr6-0116",-0.319,0.053,-0.095,-0.105,0.002,-0.063,-0.147,-0.158,-0.046
"chr6-0117","chr6",11625001,11700000,"chr6-0117",-0.344,-0.019,-0.225,-0.208,-0.074,-0.078,-0.451,-0.147,-0.058
"chr6-0118","chr6",11700001,11775000,"chr6-0118",-0.307,-0.062,-0.24,-0.216,-0.081,-0.101,-0.144,-0.219,-0.171
"chr6-0119","chr6",11775001,11850000,"chr6-0119",-0.385,-0.066,-0.378,-0.334,-0.052,-0.069,-0.37,-0.217,-0.074
"chr6-0120","chr6",11850001,11925000,"chr6-0120",-0.6,-0.047,-0.249,-0.213,-0.001,-0.117,-0.327,-0.318,-0.087
"chr6-0121","chr6",11925001,12000000,"chr6-0121",-0.24,0.089,0.304,-0.048,-0.032,-0.018,-0.116,0.001,0.092
"chr6-0122","chr6",12000001,12075000,"chr6-0122",0.136,-0.033,-0.02,0.043,0.08,0.036,0.065,-0.035,0.094
"chr6-0123","chr6",12075001,12225000,"chr6-0123",-0.342,-0.057,-0.221,-0.158,-0.018,-0.029,-0.274,-0.161,-0.08
"chr6-0124","chr6",12225001,12300000,"chr6-0124",-0.117,0.032,-0.053,-0.109,-0.018,-0.015,-0.119,-0.133,0.039
"chr6-0125","chr6",12300001,12375000,"chr6-0125",-0.597,-0.189,-0.395,-0.44,-0.143,-0.162,-0.482,-0.339,-0.243
"chr6-0126","chr6",12375001,12525000,"chr6-0126",-0.572,-0.113,-0.323,-0.41,-0.115,-0.129,-0.494,-0.32,-0.198
"chr6-0127","chr6",12525001,12675000,"chr6-0127",-0.338,-0.006,-0.207,-0.198,-0.061,-0.08,-0.428,-0.244,-0.172
"chr6-0128","chr6",12675001,12750000,"chr6-0128",-0.523,-0.178,-0.59,-0.506,-0.172,-0.246,-0.546,-0.445,-0.275
"chr6-0129","chr6",12750001,12900000,"chr6-0129",-0.531,-0.094,-0.388,-0.272,-0.146,-0.168,-0.342,-0.169,-0.084
"chr6-0130","chr6",12900001,12975000,"chr6-0130",-0.333,0.002,-0.1,-0.038,0.025,-0.007,-0.225,-0.01,0.061
"chr6-0131","chr6",12975001,13200000,"chr6-0131",-0.302,-0.02,-0.121,-0.205,-0.053,-0.089,-0.156,-0.151,-0.082
"chr6-0132","chr6",13200001,13275000,"chr6-0132",-0.165,0.001,0.004,-0.158,-0.026,-0.049,-0.112,-0.111,-0.081
"chr6-0133","chr6",13275001,13350000,"chr6-0133",0.009,0.129,0.154,0.101,0.073,-0.01,0.016,0.125,0.108
"chr6-0134","chr6",13350001,13425000,"chr6-0134",-0.386,-0.022,-0.183,-0.21,-0.039,-0.166,-0.236,-0.222,-0.19
"chr6-0135","chr6",13425001,13500000,"chr6-0135",-0.06,0.015,0.016,-0.056,0.036,-0.03,0.038,-0.038,-0.003
"chr6-0136","chr6",13500001,13575000,"chr6-0136",-0.001,0.002,-0.197,-0.06,0.049,0.027,0.026,-0.071,-0.066
"chr6-0137","chr6",13575001,13650000,"chr6-0137",0.26,0.027,0.187,0.22,0.052,0.065,0.214,0.251,0.121
"chr6-0138","chr6",13650001,13725000,"chr6-0138",0.119,0.11,0.245,0.215,0.082,0.077,-0.014,0.191,0.193
"chr6-0139","chr6",13725001,13800000,"chr6-0139",-0.086,0.136,0.139,0.005,0.075,0.014,-0.247,0.203,0.092
"chr6-0140","chr6",13800001,13875000,"chr6-0140",-0.041,0.015,-0.043,-0.106,0.012,0.042,-0.133,0.028,0.054
"chr6-0141","chr6",13875001,13950000,"chr6-0141",0.047,0.052,-0.068,-0.034,0.042,0.065,-0.082,0.01,0.13
"chr6-0142","chr6",13950001,14025000,"chr6-0142",-0.315,-0.104,-0.093,-0.185,-0.012,-0.024,-0.292,-0.232,-0.073
"chr6-0143","chr6",14025001,14100000,"chr6-0143",-0.089,0.002,-0.013,0.013,0.044,0.071,-0.106,-0.009,0.116
"chr6-0144","chr6",14100001,14175000,"chr6-0144",-0.191,-0.024,0.101,-0.039,0.063,0.067,-0.101,-0.022,0.066
"chr6-0145","chr6",14175001,14250000,"chr6-0145",-0.327,-0.104,-0.048,-0.321,-0.155,-0.137,-0.246,-0.235,-0.164
"chr6-0146","chr6",14250001,14325000,"chr6-0146",-0.211,-0.02,-0.166,-0.111,-0.045,-0.04,-0.291,-0.187,-0.003
"chr6-0147","chr6",14325001,14400000,"chr6-0147",-0.72,-0.077,-0.431,-0.409,-0.149,-0.14,-0.564,-0.418,-0.221
"chr6-0148","chr6",14400001,14475000,"chr6-0148",-0.28,-0.018,-0.238,-0.096,-0.041,-0.131,-0.263,-0.204,-0.205
"chr6-0149","chr6",14475001,14625000,"chr6-0149",-0.35,-0.045,-0.277,-0.204,-0.024,-0.059,-0.257,-0.259,-0.051
"chr6-0150","chr6",14625001,14700000,"chr6-0150",-0.289,0.055,-0.236,-0.321,-0.021,-0.105,-0.272,-0.251,-0.149
"chr6-0151","chr6",14700001,14775000,"chr6-0151",-0.329,0.035,-0.085,-0.067,-0.02,-0.034,-0.24,-0.083,0.022
"chr6-0152","chr6",14775001,14850000,"chr6-0152",-0.116,0.051,-0.076,-0.001,0.023,0.026,-0.108,-0.06,-0.037
"chr6-0153","chr6",14850001,14925000,"chr6-0153",-0.3,0.107,-0.05,-0.137,0.042,-0.085,-0.096,-0.057,0.055
"chr6-0154","chr6",14925001,15075000,"chr6-0154",-0.339,0.058,-0.001,-0.123,0.039,0.056,-0.237,-0.04,-0.076
"chr6-0155","chr6",15075001,15225000,"chr6-0155",-0.223,0.164,0.151,-0.096,0.101,0.004,-0.161,0.051,0.015
"chr6-0156","chr6",15225001,15300000,"chr6-0156",0.241,0.135,0.041,0.168,0.151,0.16,0.194,0.249,0.188
"chr6-0157","chr6",15300001,15375000,"chr6-0157",-0.112,0.097,-0.104,-0.04,0.082,0.057,-0.115,-0.049,0.07
"chr6-0158","chr6",15375001,15450000,"chr6-0158",-0.046,0.139,0.066,0.082,0.032,0.033,0.022,0.016,0.057
"chr6-0159","chr6",15450001,15525000,"chr6-0159",0.097,0.035,0.325,0.124,0.008,-0.018,0.112,0.09,0.078
"chr6-0160","chr6",15525001,15600000,"chr6-0160",-0.205,-0.032,0.05,0.044,0.016,-0.064,-0.089,0.04,0.07
"chr6-0161","chr6",15600001,15675000,"chr6-0161",0.07,0.031,0.212,0.092,0.044,0.045,0.021,0.135,0.113
"chr6-0162","chr6",15675001,15825000,"chr6-0162",-0.426,-0.017,-0.359,-0.171,-0.071,-0.034,-0.285,-0.163,-0.099
"chr6-0163","chr6",15825001,15975000,"chr6-0163",-0.408,-0.029,-0.054,-0.223,-0.058,-0.095,-0.236,-0.202,-0.075
"chr6-0164","chr6",15975001,16125000,"chr6-0164",-0.198,0.033,-0.13,-0.15,0.019,0.019,-0.093,0.007,-0.01
"chr6-0165","chr6",16125001,16200000,"chr6-0165",0.106,0.012,0.212,0.149,0.018,-0.037,0.161,0.016,-0.049
"chr6-0166","chr6",16200001,16275000,"chr6-0166",0.193,0.113,0.421,0.216,0.004,-0.04,0.155,0.113,0.072
"chr6-0167","chr6",16275001,16350000,"chr6-0167",0.172,0.052,0.302,0.085,0.04,0.078,0.118,0.117,0.083
"chr6-0168","chr6",16350001,16425000,"chr6-0168",-0.128,-0.046,-0.229,-0.055,0.086,0.022,0.069,0.064,0.102
"chr6-0169","chr6",16425001,16500000,"chr6-0169",-0.346,0.045,-0.025,-0.09,0.033,-0.008,-0.173,-0.125,-0.001
"chr6-0170","chr6",16500001,16650000,"chr6-0170",-0.279,0.007,-0.185,-0.107,-0.018,-0.08,-0.215,-0.154,-0.043
"chr6-0171","chr6",16650001,16725000,"chr6-0171",-0.035,-0.001,0.036,0.053,0.041,0.045,-0.103,0.02,0.055
"chr6-0172","chr6",16725001,16800000,"chr6-0172",0.118,0.041,0.057,0.129,0.045,0.023,0.138,-0.004,0.04
"chr6-0173","chr6",16800001,16875000,"chr6-0173",-0.407,-0.185,-0.329,-0.28,-0.013,-0.002,-0.293,-0.292,-0.084
"chr6-0174","chr6",16875001,17025000,"chr6-0174",-0.224,-0.036,-0.133,-0.222,-0.111,-0.077,-0.237,-0.374,-0.058
"chr6-0175","chr6",17025001,17100000,"chr6-0175",-0.218,0.062,-0.082,-0.05,-0.086,-0.012,-0.252,-0.05,-0.197
"chr6-0176","chr6",17100001,17250000,"chr6-0176",-0.115,0.098,-0.023,-0.025,-0.013,0.032,-0.104,0.058,0.066
"chr6-0177","chr6",17250001,17325000,"chr6-0177",0.316,0.077,-0.006,-0.002,0.083,0.05,0.185,0.096,0
"chr6-0178","chr6",17325001,17400000,"chr6-0178",-0.112,0.052,0.176,-0.028,0.038,0.003,-0.076,0.082,0.061
"chr6-0179","chr6",17400001,17550000,"chr6-0179",-0.375,-0.016,-0.104,-0.254,0.005,-0.013,-0.229,-0.213,-0.003
"chr6-0180","chr6",17550001,17700000,"chr6-0180",-0.073,-0.041,0.126,-0.035,-0.026,0.026,-0.2,0.071,0.077
"chr6-0181","chr6",17700001,17775000,"chr6-0181",0.179,0.108,0.175,0.18,0.076,0.048,0.193,0.253,0.194
"chr6-0182","chr6",17775001,17925000,"chr6-0182",-0.385,0.027,-0.026,-0.145,0.008,-0.05,-0.333,-0.109,0.011
"chr6-0183","chr6",17925001,18000000,"chr6-0183",-0.121,-0.036,-0.385,-0.151,0.025,-0.005,-0.192,-0.119,-0.063
"chr6-0184","chr6",18000001,18075000,"chr6-0184",0.043,0.053,0.205,0.047,0.026,0.03,-0.244,0.176,0.194
"chr6-0185","chr6",18075001,18150000,"chr6-0185",-0.104,0.056,0.164,0.066,0.028,0.019,-0.086,-0.037,0.056
"chr6-0186","chr6",18150001,18225000,"chr6-0186",0.064,0.082,0.306,0.222,0.074,0.043,0.09,0.198,0.061
"chr6-0187","chr6",18225001,18300000,"chr6-0187",0.06,0.1,0.269,0.094,0.069,0.06,-0.043,0.068,0.123
"chr6-0188","chr6",18300001,18375000,"chr6-0188",-0.314,-0.063,-0.036,-0.136,-0.123,-0.059,-0.263,-0.097,-0.049
"chr6-0189","chr6",18375001,18450000,"chr6-0189",-0.108,0.144,-0.224,0.038,-0.096,0.035,-0.064,-0.102,0.056
"chr6-0190","chr6",18450001,18975000,"chr6-0190",-0.428,-0.056,-0.224,-0.275,-0.024,-0.084,-0.341,-0.23,-0.157
"chr6-0191","chr6",18975001,19350000,"chr6-0191",-0.36,-0.074,-0.194,-0.103,-0.08,-0.013,-0.138,-0.058,0.024
"chr6-0192","chr6",19350001,19650000,"chr6-0192",-0.254,-0.074,-0.029,-0.007,-0.022,-0.059,-0.305,0.09,0.064
"chr6-0193","chr6",19650001,19725000,"chr6-0193",-0.122,0.022,0.167,-0.097,-0.038,0.038,-0.356,-0.015,0.115
"chr6-0194","chr6",19725001,19800000,"chr6-0194",-0.375,-0.128,-0.258,-0.243,-0.078,-0.063,-0.32,-0.197,-0.05
"chr6-0195","chr6",19800001,19875000,"chr6-0195",0.187,0.101,0.211,0.156,0.119,0.05,0.068,0.174,0.173
"chr6-0196","chr6",19875001,20175000,"chr6-0196",-0.235,0.036,-0.087,-0.181,0.026,-0.039,-0.254,-0.058,0.012
"chr6-0197","chr6",20175001,20400000,"chr6-0197",-0.11,0.018,-0.007,-0.046,0.073,-0.025,-0.042,-0.058,0.043
"chr6-0198","chr6",20400001,20475000,"chr6-0198",0.121,-0.026,-0.153,0.006,0.058,0.051,-0.046,0.051,0.066
"chr6-0199","chr6",20475001,20550000,"chr6-0199",-0.168,0.038,-0.192,-0.034,0.049,0.015,-0.34,-0.073,0.078
"chr6-0200","chr6",20550001,20700000,"chr6-0200",-0.37,-0.085,-0.075,-0.164,0.07,0.061,-0.212,-0.085,0.024
"chr6-0201","chr6",20700001,20850000,"chr6-0201",-0.506,0.031,-0.18,-0.101,-0.06,-0.011,-0.141,-0.202,-0.056
