"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr11-1169","chr11",68820001,68840000,"chr11-1169",0.001,-0.081,-0.12,-0.025,-0.048,0.09,0.157,-0.007,-0.041
"chr11-1170","chr11",68840001,68850000,"chr11-1170",0.23,-0.064,0.077,0.067,0.016,0.09,0.182,0.051,0.077
"chr11-1171","chr11",68850001,68860000,"chr11-1171",0.17,0.079,0.355,0.155,0.083,0.053,0.049,0.181,0.12
"chr11-1172","chr11",68860001,68920000,"chr11-1172",-0.074,-0.027,-0.098,-0.123,-0.044,-0.015,-0.02,-0.057,-0.099
"chr11-1173","chr11",68920001,68930000,"chr11-1173",0.113,-0.005,0.148,0.112,-0.049,0.034,0.178,0.06,0.019
"chr11-1174","chr11",68930001,68980000,"chr11-1174",-0.028,-0.013,0.111,-0.038,-0.02,0.036,0.077,-0.061,-0.129
"chr11-1175","chr11",68980001,69060000,"chr11-1175",-0.131,-0.033,-0.113,-0.102,-0.053,-0.069,-0.041,-0.115,-0.071
"chr11-1176","chr11",69060001,69089801,"chr11-1176",-0.071,-0.037,-0.057,0.013,-0.064,0.015,-0.04,-0.045,-0.042
"chr11-1177","chr11",69139802,69180000,"chr11-1177",-0.183,-0.002,0.132,-0.064,-0.045,-0.058,-0.101,-0.125,-0.085
"chr11-1178","chr11",69180001,69230000,"chr11-1178",-0.131,0.003,0.078,-0.017,-0.012,-0.019,-0.091,-0.068,-0.029
"chr11-1179","chr11",69230001,69250000,"chr11-1179",-0.155,0.065,-0.094,0.029,0.003,0.032,0.03,-0.026,-0.03
"chr11-1180","chr11",69250001,69280000,"chr11-1180",0.066,-0.049,0.068,0.012,-0.011,-0.01,0.165,0.007,-0.067
"chr11-1181","chr11",69280001,69290000,"chr11-1181",0.009,0.027,0.155,0.23,-0.019,-0.023,0.087,0.042,0.058
"chr11-1182","chr11",69290001,69330000,"chr11-1182",-0.118,-0.001,0.08,-0.038,-0.056,0.038,0.006,-0.039,-0.066
"chr11-1183","chr11",69330001,69400000,"chr11-1183",-0.084,0.01,0.106,-0.027,-0.004,0.075,0.072,0.026,0.037
"chr11-1184","chr11",69400001,69450000,"chr11-1184",-0.137,0.027,-0.344,-0.051,0.021,-0.013,0.039,-0.042,0.055
"chr11-1185","chr11",69450001,69460000,"chr11-1185",0.377,-0.112,0.075,0.17,0.08,0.116,0.181,0.164,0.097
"chr11-1186","chr11",69460001,69470000,"chr11-1186",0.291,0.075,0.354,0.262,0.104,0.091,0.156,0.177,0.117
"chr11-1187","chr11",69470001,69490000,"chr11-1187",0.079,0.091,0.034,0.026,0.077,0.105,0.073,0.069,0.049
"chr11-1188","chr11",69490001,69510000,"chr11-1188",0.154,0.151,0.411,0.26,0.086,0.114,0.147,0.302,0.17
"chr11-1189","chr11",69510001,69520000,"chr11-1189",0.288,0.061,0.411,0.194,0.036,0.099,0.154,0.122,0.052
"chr11-1190","chr11",69520001,69550000,"chr11-1190",-0.18,0.066,0.028,-0.08,0.058,0.066,-0.095,0.001,0.043
"chr11-1191","chr11",69550001,69590000,"chr11-1191",-0.185,-0.005,-0.027,-0.211,0.018,0.076,-0.1,0.02,0.017
"chr11-1192","chr11",69590001,69630000,"chr11-1192",-0.027,0.036,0.097,0.001,0.027,0.008,0.08,0.132,0.076
"chr11-1193","chr11",69630001,69640000,"chr11-1193",0.196,-0.077,0.001,0.128,0.074,0.083,0.073,0.219,0.071
"chr11-1194","chr11",69640001,69700000,"chr11-1194",-0.157,-0.108,-0.046,-0.073,-0.056,0.029,-0.004,-0.08,-0.022
"chr11-1195","chr11",69700001,69724695,"chr11-1195",-0.157,-0.07,-0.013,-0.096,-0.081,-0.02,-0.056,-0.02,-0.102
"chr11-1196","chr11",69774696,69810000,"chr11-1196",0.081,-0.038,-0.071,0.043,0.034,0.038,0.117,0.014,-0.012
"chr11-1197","chr11",69810001,69820000,"chr11-1197",0.023,0.035,0.211,0.14,0.008,0.056,0.017,0.142,0.063
"chr11-1198","chr11",69820001,69840000,"chr11-1198",-0.153,-0.058,-0.137,-0.12,0.031,-0.02,0.09,0.045,-0.075
"chr11-1199","chr11",69840001,69910000,"chr11-1199",-0.112,0.015,-0.222,-0.063,0.035,0.003,-0.053,-0.073,-0.11
"chr11-1200","chr11",69910001,69920000,"chr11-1200",-0.084,0.074,0.123,0.074,0.004,0.054,0.115,0.066,0.069
"chr11-1201","chr11",69920001,69930000,"chr11-1201",0.184,0.056,0.129,0.19,0.009,-0.016,0.196,0.133,0.1
"chr11-1202","chr11",69930001,69950000,"chr11-1202",0.185,-0.039,0.031,0.118,-0.003,0.075,0.17,0.034,0.06
"chr11-1203","chr11",69950001,69970000,"chr11-1203",0.195,-0.025,-0.058,0.112,-0.009,0.004,0.3,0.099,0.076
"chr11-1204","chr11",69970001,69980000,"chr11-1204",0.204,0.022,0.171,0.121,0.108,0.08,0.158,0.089,-0.034
"chr11-1205","chr11",69980001,70010000,"chr11-1205",0.153,-0.058,0.023,-0.065,0.046,0.07,0.083,0.001,-0.006
"chr11-1206","chr11",70010001,70030000,"chr11-1206",0.238,0.17,0.3,0.167,0.129,0.143,0.157,0.204,0.117
"chr11-1207","chr11",70030001,70050000,"chr11-1207",0.174,-0.006,0.19,0.156,0.071,0.059,0.078,0.123,-0.001
"chr11-1208","chr11",70050001,70110000,"chr11-1208",-0.085,0.071,-0.069,-0.014,0.033,0.003,0.103,-0.045,-0.016
"chr11-1209","chr11",70110001,70150000,"chr11-1209",0.04,0.19,0.365,0.176,0.106,0.054,0.047,0.187,0.234
"chr11-1210","chr11",70150001,70180000,"chr11-1210",-0.032,0.175,0.251,0.1,0.157,0.023,0.05,0.098,0.176
"chr11-1211","chr11",70180001,70220000,"chr11-1211",-0.278,-0.038,-0.131,-0.099,-0.07,-0.071,-0.185,-0.117,-0.05
"chr11-1212","chr11",70220001,70250000,"chr11-1212",0.073,0.067,0.191,0.076,0.037,-0.048,-0.083,0.06,-0.001
"chr11-1213","chr11",70250001,70270000,"chr11-1213",0.262,0.206,0.524,0.32,0.134,0.111,0.162,0.265,0.184
"chr11-1214","chr11",70270001,70290000,"chr11-1214",-0.016,0.119,0.359,0.136,0.129,0.075,0.073,0.16,0.108
"chr11-1215","chr11",70290001,70320000,"chr11-1215",-0.102,-0.06,0.094,-0.019,0.033,0.086,-0.031,-0.026,-0.021
"chr11-1216","chr11",70320001,70340000,"chr11-1216",-0.002,0.036,0.226,0.103,0.032,-0.003,0.09,0.081,0.094
"chr11-1217","chr11",70340001,70370000,"chr11-1217",-0.245,-0.102,0.001,-0.139,-0.051,-0.03,-0.019,-0.12,-0.151
"chr11-1218","chr11",70370001,70390000,"chr11-1218",-0.269,-0.109,0.122,-0.051,-0.037,0.052,-0.028,-0.103,-0.069
"chr11-1219","chr11",70390001,70420000,"chr11-1219",-0.087,0.049,0.304,0.088,0.016,0.045,-0.005,0.023,0.049
"chr11-1220","chr11",70420001,70440000,"chr11-1220",-0.098,-0.025,-0.021,-0.073,-0.092,0.01,-0.004,-0.074,-0.068
"chr11-1221","chr11",70440001,70460000,"chr11-1221",-0.395,-0.069,-0.124,-0.256,0,-0.008,-0.173,-0.195,-0.017
"chr11-1222","chr11",70460001,70480000,"chr11-1222",-0.146,0.007,0.051,-0.055,-0.038,0.088,0.048,-0.011,-0.072
"chr11-1223","chr11",70480001,70500000,"chr11-1223",-0.172,0.032,-0.272,-0.22,-0.082,-0.044,-0.143,-0.077,-0.076
"chr11-1224","chr11",70500001,70510000,"chr11-1224",0.033,-0.079,0.047,0.028,-0.023,0.121,0.219,0.03,-0.112
"chr11-1225","chr11",70510001,70550000,"chr11-1225",-0.236,-0.152,-0.195,-0.139,-0.102,-0.072,-0.067,-0.133,-0.16
"chr11-1226","chr11",70550001,70560000,"chr11-1226",-0.147,-0.115,-0.208,-0.18,-0.12,-0.086,0.035,-0.156,-0.114
"chr11-1227","chr11",70560001,70600000,"chr11-1227",-0.125,-0.029,0.017,-0.07,-0.06,0.041,0.093,-0.043,-0.052
"chr11-1228","chr11",70600001,70640000,"chr11-1228",-0.292,-0.065,-0.257,-0.293,-0.059,-0.107,-0.121,-0.239,-0.212
"chr11-1229","chr11",70640001,70670000,"chr11-1229",-0.068,0.078,0.322,0.091,0.044,0.02,0.06,0.076,0.1
"chr11-1230","chr11",70670001,70680000,"chr11-1230",-0.036,-0.019,0.007,-0.148,-0.054,0.034,0.09,-0.056,0.005
"chr11-1231","chr11",70680001,70720000,"chr11-1231",-0.179,0.049,-0.101,-0.136,-0.093,0,-0.039,-0.081,-0.005
"chr11-1232","chr11",70720001,70790000,"chr11-1232",-0.311,-0.006,0.093,-0.081,-0.003,0.026,-0.058,-0.115,0.043
"chr11-1233","chr11",70790001,70840000,"chr11-1233",-0.076,0.037,0.099,-0.014,-0.013,-0.026,-0.057,-0.038,-0.055
"chr11-1234","chr11",70840001,70860000,"chr11-1234",0.044,0.072,0.37,0.154,0.019,0.017,-0.009,0.102,0.047
"chr11-1235","chr11",70860001,70910000,"chr11-1235",-0.149,0.042,-0.055,-0.024,0.043,0.065,-0.095,0.054,0.063
"chr11-1236","chr11",70910001,70960000,"chr11-1236",-0.239,-0.077,-0.183,-0.258,-0.119,-0.028,-0.221,-0.241,-0.124
"chr11-1237","chr11",70960001,71010000,"chr11-1237",-0.037,0.056,0.069,-0.01,0.033,-0.026,-0.082,-0.003,-0.005
"chr11-1238","chr11",71010001,71060000,"chr11-1238",-0.353,-0.175,-0.305,-0.341,-0.114,-0.168,-0.242,-0.277,-0.259
"chr11-1239","chr11",71060001,71130000,"chr11-1239",-0.231,0.004,-0.163,-0.112,-0.009,-0.029,-0.062,-0.077,-0.034
"chr11-1240","chr11",71130001,71160000,"chr11-1240",-0.099,-0.095,0.031,0.053,-0.054,-0.04,0.013,-0.051,-0.022
"chr11-1241","chr11",71160001,71170000,"chr11-1241",0.084,-0.077,-0.032,-0.017,-0.054,0.031,-0.001,0.008,-0.002
"chr11-1242","chr11",71170001,71190000,"chr11-1242",0.092,-0.013,0.153,0.117,-0.029,0.071,0.131,0.075,-0.031
"chr11-1243","chr11",71190001,71210000,"chr11-1243",0.088,0.018,0.265,0.154,-0.001,0.058,0.119,0.088,0.063
"chr11-1244","chr11",71210001,71240000,"chr11-1244",-0.023,0.047,0.18,0.07,-0.05,-0.021,0.185,0.061,0.028
"chr11-1245","chr11",71240001,71260000,"chr11-1245",-0.273,-0.021,-0.071,-0.106,-0.015,-0.034,-0.082,-0.066,0.018
"chr11-1246","chr11",71260001,71290000,"chr11-1246",-0.086,-0.082,0.241,-0.003,-0.012,0.02,0.034,-0.068,0.047
"chr11-1247","chr11",71290001,71310000,"chr11-1247",-0.156,0.043,0.32,0.041,-0.031,-0.054,-0.082,0.028,-0.098
"chr11-1248","chr11",71310001,71320000,"chr11-1248",-0.044,-0.11,0.364,0.087,-0.066,-0.108,-0.018,0.052,0.023
"chr11-1249","chr11",71320001,71330000,"chr11-1249",-0.275,-0.106,0.21,0.056,-0.109,-0.292,-0.185,-0.017,0.013
"chr11-1250","chr11",71330001,71410000,"chr11-1250",-0.183,-0.043,0.124,0.038,-0.093,-0.18,-0.302,-0.042,0.129
"chr11-1251","chr11",71410001,71430000,"chr11-1251",-0.439,-0.06,0.233,0.038,-0.05,-0.091,-0.283,-0.081,0.04
"chr11-1252","chr11",71430001,71520000,"chr11-1252",-0.119,-0.143,0.238,0.112,-0.108,-0.187,-0.179,-0.016,-0.058
"chr11-1253","chr11",71520001,71550000,"chr11-1253",-0.338,-0.174,-0.038,0.037,-0.018,-0.138,-0.356,-0.106,0.087
"chr11-1254","chr11",71550001,71630000,"chr11-1254",-0.489,-0.055,0.204,0.062,-0.147,-0.168,-0.223,0.026,0.04
"chr11-1255","chr11",71630001,71700000,"chr11-1255",-0.137,-0.101,-0.395,-0.157,-0.06,-0.059,-0.302,-0.178,-0.13
"chr11-1256","chr11",71700001,71720000,"chr11-1256",-0.088,-0.065,0.05,-0.081,0.001,-0.139,0.006,-0.127,-0.085
"chr11-1257","chr11",71720001,71790000,"chr11-1257",0.108,0.095,0.167,0.194,0.134,0.123,0.073,0.121,0.128
"chr11-1258","chr11",71790001,71800000,"chr11-1258",0.251,0.089,0.056,0.143,0.025,0.029,0.086,0.068,-0.029
"chr11-1259","chr11",71800001,71820000,"chr11-1259",-0.064,-0.062,-0.253,-0.127,0.012,-0.057,0.044,-0.114,-0.11
"chr11-1260","chr11",71820001,71830000,"chr11-1260",0.068,-0.061,-0.322,0.039,0.049,-0.056,0.174,-0.011,0.06
"chr11-1261","chr11",71830001,71900000,"chr11-1261",-0.216,0.032,0.014,-0.172,-0.033,-0.103,-0.129,-0.121,-0.008
"chr11-1262","chr11",71900001,71930000,"chr11-1262",-0.226,0.106,0.193,0.037,0.032,-0.042,-0.117,0.013,-0.021
"chr11-1263","chr11",71930001,71950000,"chr11-1263",0.201,0.038,-0.021,0.046,0.073,0.099,0.102,0.088,0.132
"chr11-1264","chr11",71950001,71960000,"chr11-1264",0.128,0.014,0.224,0.115,0.029,0.037,0.116,0.138,0.077
"chr11-1265","chr11",71960001,72040000,"chr11-1265",-0.023,0.084,0.111,0.064,0.049,0.05,-0.105,-0.002,0.08
"chr11-1266","chr11",72040001,72070000,"chr11-1266",-0.255,0.106,-0.143,-0.102,0.092,-0.056,-0.059,-0.079,0.056
"chr11-1267","chr11",72070001,72140000,"chr11-1267",-0.175,-0.014,-0.074,-0.193,-0.049,-0.046,-0.225,-0.144,-0.039
"chr11-1268","chr11",72140001,72150000,"chr11-1268",0.094,0.069,0.352,0.219,-0.031,-0.007,-0.01,0.169,0.017
"chr11-1269","chr11",72150001,72260000,"chr11-1269",-0.284,0.085,-0.081,-0.066,0.015,0.048,-0.156,-0.074,-0.087
"chr11-1270","chr11",72260001,72300000,"chr11-1270",-0.321,-0.035,-0.029,-0.054,-0.056,-0.109,-0.08,-0.118,-0.026
"chr11-1271","chr11",72300001,72350000,"chr11-1271",-0.158,-0.002,-0.131,-0.046,-0.046,-0.05,0.043,-0.065,-0.08
"chr11-1272","chr11",72350001,72360000,"chr11-1272",0.265,0.028,0.136,0.224,0.131,0.125,0.194,0.233,0.202
"chr11-1273","chr11",72360001,72390000,"chr11-1273",-0.22,0.003,-0.189,-0.134,-0.044,-0.02,-0.006,-0.106,-0.07
"chr11-1274","chr11",72390001,72410000,"chr11-1274",-0.051,-0.101,-0.101,-0.06,-0.119,-0.042,0.102,-0.015,-0.062
"chr11-1275","chr11",72410001,72430000,"chr11-1275",-0.017,-0.032,-0.105,-0.036,-0.039,0.048,0.128,-0.025,-0.035
"chr11-1276","chr11",72430001,72440000,"chr11-1276",0.201,0.026,-0.055,0.039,0.04,0.072,0.178,0.068,0.05
"chr11-1277","chr11",72440001,72470000,"chr11-1277",-0.007,0.025,-0.132,-0.015,0.02,0.061,0.1,0.026,-0.003
"chr11-1278","chr11",72470001,72500000,"chr11-1278",0.211,0.09,0.089,0.146,0.111,-0.002,0.215,0.114,0.053
"chr11-1279","chr11",72500001,72510000,"chr11-1279",0.198,0.008,0.007,0.151,0.003,-0.03,0.134,0.051,0.027
"chr11-1280","chr11",72510001,72530000,"chr11-1280",0.234,-0.019,-0.023,0.104,0.089,-0.016,0.169,0.21,0.091
"chr11-1281","chr11",72530001,72560000,"chr11-1281",-0.086,-0.018,0.123,-0.089,-0.026,-0.012,-0.013,-0.04,-0.012
"chr11-1282","chr11",72560001,72750000,"chr11-1282",-0.362,0.121,-0.043,-0.004,0.059,0.031,-0.3,0.033,0.176
"chr11-1283","chr11",72750001,72850000,"chr11-1283",-0.004,0.265,0.496,0.327,0.177,0.174,-0.182,0.126,0.299
"chr11-1284","chr11",72850001,72860000,"chr11-1284",0.231,0.017,-0.018,-0.14,0.075,0.044,0.17,0.038,-0.079
"chr11-1285","chr11",72860001,72920000,"chr11-1285",-0.304,-0.06,-0.31,-0.292,-0.063,-0.134,-0.126,-0.156,-0.135
"chr11-1286","chr11",72920001,72930000,"chr11-1286",0.173,-0.127,0.125,0.059,-0.082,-0.001,0.097,-0.011,-0.023
"chr11-1287","chr11",72930001,72970000,"chr11-1287",-0.129,-0.022,0.014,-0.016,-0.02,-0.012,0.086,0.014,-0.137
"chr11-1288","chr11",72970001,72980000,"chr11-1288",-0.205,-0.055,-0.289,-0.266,-0.133,-0.042,-0.003,-0.15,-0.234
"chr11-1289","chr11",72980001,72990000,"chr11-1289",-0.117,-0.022,0.029,0.015,-0.039,-0.012,0.077,-0.004,-0.045
"chr11-1290","chr11",72990001,73020000,"chr11-1290",0.025,-0.014,0.116,0.078,0.025,-0.026,0.094,0.066,0.072
"chr11-1291","chr11",73020001,73050000,"chr11-1291",-0.039,-0.114,-0.269,-0.116,-0.079,0.021,0.122,-0.088,-0.068
"chr11-1292","chr11",73050001,73080000,"chr11-1292",-0.098,-0.075,0.122,0.01,-0.054,-0.054,-0.017,-0.013,0.014
"chr11-1293","chr11",73080001,73090000,"chr11-1293",0.208,-0.051,-0.203,0.099,0.026,0.054,0.115,0.088,-0.011
"chr11-1294","chr11",73090001,73110000,"chr11-1294",0.095,-0.035,0.044,-0.101,-0.011,0.062,0.112,-0.076,-0.001
"chr11-1295","chr11",73110001,73150000,"chr11-1295",-0.584,-0.136,-0.092,-0.327,-0.079,-0.156,-0.374,-0.201,-0.135
"chr11-1296","chr11",73150001,73300000,"chr11-1296",-0.57,0.008,-0.11,-0.106,0.036,-0.023,-0.463,-0.152,0.072
"chr11-1297","chr11",73300001,73350000,"chr11-1297",0.099,0.091,0.388,0.247,0.107,0.045,0.037,0.271,0.2
"chr11-1298","chr11",73350001,73360000,"chr11-1298",-0.132,0.098,0.008,-0.031,0.087,0.082,0.06,0.045,0.08
"chr11-1299","chr11",73360001,73470000,"chr11-1299",-0.217,-0.045,-0.067,-0.148,0.043,-0.066,-0.085,0.013,-0.107
"chr11-1300","chr11",73470001,73480000,"chr11-1300",0.176,0.083,0.308,0.326,0.156,0.129,0.13,0.276,0.098
"chr11-1301","chr11",73480001,73580000,"chr11-1301",-0.093,0.132,0.149,0.061,0.082,0.051,-0.167,0.075,0.077
"chr11-1302","chr11",73580001,73590000,"chr11-1302",0.043,0.082,0.176,0.163,0.103,0.002,-0.004,0.102,0.084
"chr11-1303","chr11",73590001,73660000,"chr11-1303",-0.212,0.174,0.194,0.15,0.078,0.11,-0.166,0.108,0.227
"chr11-1304","chr11",73660001,73670000,"chr11-1304",-0.132,-0.008,0.15,-0.034,-0.082,-0.071,-0.062,-0.037,-0.067
"chr11-1305","chr11",73670001,73690000,"chr11-1305",-0.247,0.036,-0.307,-0.346,0.001,-0.08,-0.197,-0.123,-0.122
"chr11-1306","chr11",73690001,73720000,"chr11-1306",-0.029,0.011,0.205,0.075,-0.004,-0.011,-0.038,-0.006,0.043
"chr11-1307","chr11",73720001,73750000,"chr11-1307",-0.603,-0.099,-0.271,-0.39,-0.06,-0.116,-0.263,-0.408,-0.198
"chr11-1308","chr11",73750001,73880000,"chr11-1308",-0.56,-0.133,-0.053,-0.291,-0.093,-0.083,-0.474,-0.213,-0.053
"chr11-1309","chr11",73880001,73890000,"chr11-1309",0.025,-0.13,0.082,0.08,-0.096,-0.035,-0.04,-0.002,-0.072
"chr11-1310","chr11",73890001,74020000,"chr11-1310",-0.689,-0.087,-0.497,-0.293,-0.048,-0.14,-0.435,-0.38,-0.186
"chr11-1311","chr11",74020001,74030000,"chr11-1311",-0.084,-0.05,-0.091,0.026,-0.004,-0.002,0.128,-0.129,-0.14
"chr11-1312","chr11",74030001,74110000,"chr11-1312",0.007,-0.118,-0.196,-0.079,-0.075,-0.073,-0.117,-0.017,0.015
"chr11-1313","chr11",74110001,74170000,"chr11-1313",-0.184,-0.055,-0.364,-0.074,0.016,-0.001,-0.011,-0.099,-0.084
"chr11-1314","chr11",74170001,74180000,"chr11-1314",0.041,-0.017,0.252,0.078,0.024,0.021,0.055,0.079,-0.027
"chr11-1315","chr11",74180001,74210000,"chr11-1315",-0.117,-0.031,0.136,0.086,0.012,-0.017,-0.009,0.024,0.032
"chr11-1316","chr11",74210001,74310000,"chr11-1316",-0.007,0.029,-0.08,0.015,0.022,0.038,-0.118,0.032,-0.044
"chr11-1317","chr11",74310001,74400000,"chr11-1317",0.045,0,-0.2,0.006,0.029,0.036,0.123,-0.102,0.041
"chr11-1318","chr11",74400001,74430000,"chr11-1318",0.088,-0.058,-0.057,-0.048,-0.016,-0.053,0.069,-0.104,-0.035
"chr11-1319","chr11",74430001,74460000,"chr11-1319",0.191,0.007,-0.266,0.025,0.095,0.018,0.034,-0.048,0.067
"chr11-1320","chr11",74460001,74590000,"chr11-1320",-0.312,-0.013,-0.093,-0.092,0.012,-0.057,-0.173,-0.067,0.102
"chr11-1321","chr11",74590001,74690000,"chr11-1321",-0.076,-0.071,-0.014,-0.025,-0.074,-0.039,-0.196,-0.17,-0.106
"chr11-1322","chr11",74690001,74700000,"chr11-1322",-0.165,-0.043,-0.293,-0.132,-0.017,0.026,-0.077,-0.029,-0.092
"chr11-1323","chr11",74700001,74810000,"chr11-1323",-0.328,0.016,-0.134,-0.145,-0.021,-0.06,-0.214,-0.164,0.067
"chr11-1324","chr11",74810001,74860000,"chr11-1324",-0.203,0.064,-0.253,0.032,0.033,-0.158,-0.04,-0.008,0.005
"chr11-1325","chr11",74860001,74880000,"chr11-1325",-0.193,-0.035,-0.033,-0.029,-0.083,0.003,0.086,-0.076,-0.079
"chr11-1326","chr11",74880001,74950000,"chr11-1326",-0.352,-0.003,-0.196,-0.072,-0.015,-0.058,-0.102,-0.108,-0.075
"chr11-1327","chr11",74950001,74960000,"chr11-1327",0.076,0.032,-0.015,0.082,0.054,0.015,0.069,0.161,0.04
"chr11-1328","chr11",74960001,75000000,"chr11-1328",-0.149,0.01,-0.069,-0.115,-0.018,-0.041,-0.069,-0.089,-0.041
"chr11-1329","chr11",75000001,75050000,"chr11-1329",-0.124,0.043,-0.149,-0.007,0.028,0.019,0.019,-0.044,-0.092
"chr11-1330","chr11",75050001,75110000,"chr11-1330",-0.031,0.124,-0.105,-0.011,0.017,0.032,0.024,-0.044,-0.061
"chr11-1331","chr11",75110001,75120000,"chr11-1331",0.045,0.153,0.014,0.082,0.077,0.087,0.054,-0.068,0.034
"chr11-1332","chr11",75120001,75140000,"chr11-1332",-0.063,0.038,-0.081,-0.037,0.031,0.012,0.074,-0.021,0.029
"chr11-1333","chr11",75140001,75150000,"chr11-1333",-0.24,-0.046,-0.285,-0.074,0.029,-0.044,-0.044,-0.155,-0.04
"chr11-1334","chr11",75150001,75170000,"chr11-1334",-0.062,-0.037,0.078,-0.035,-0.001,0.075,0.142,0.018,-0.031
"chr11-1335","chr11",75170001,75210000,"chr11-1335",-0.191,-0.055,-0.128,-0.139,-0.063,-0.125,0.053,-0.084,-0.154
"chr11-1336","chr11",75210001,75230000,"chr11-1336",-0.245,0.032,-0.333,-0.11,0.014,-0.009,0.024,-0.105,-0.111
"chr11-1337","chr11",75230001,75270000,"chr11-1337",0.212,0.006,0.116,0.074,-0.001,0.021,0.065,0.103,0.058
"chr11-1338","chr11",75270001,75280000,"chr11-1338",0.199,-0.015,0.011,0.083,-0.023,0.033,0.027,0.059,0.059
"chr11-1339","chr11",75280001,75300000,"chr11-1339",0.007,-0.044,-0.182,-0.003,-0.014,-0.024,0.046,0.014,-0.002
"chr11-1340","chr11",75300001,75370000,"chr11-1340",-0.36,-0.108,-0.283,-0.245,-0.057,-0.163,-0.161,-0.269,-0.136
"chr11-1341","chr11",75370001,75420000,"chr11-1341",0.049,0.008,0.046,0.074,0.012,0.042,-0.021,0.054,0.059
"chr11-1342","chr11",75420001,75480000,"chr11-1342",-0.049,-0.023,0.131,-0.009,-0.038,-0.056,0.033,-0.017,-0.024
"chr11-1343","chr11",75480001,75520000,"chr11-1343",-0.381,-0.097,-0.288,-0.33,-0.034,-0.143,-0.102,-0.318,-0.189
"chr11-1344","chr11",75520001,75530000,"chr11-1344",0.197,-0.082,-0.413,0.036,0.039,0.037,0.026,0.024,-0.022
"chr11-1345","chr11",75530001,75620000,"chr11-1345",-0.259,0.045,-0.142,-0.042,0.042,0.041,-0.168,-0.055,0.039
"chr11-1346","chr11",75620001,75650000,"chr11-1346",-0.321,-0.024,-0.054,-0.209,-0.068,-0.067,-0.532,-0.15,-0.102
"chr11-1347","chr11",75650001,75780000,"chr11-1347",-0.41,-0.073,-0.114,-0.168,-0.049,-0.072,-0.472,-0.139,-0.036
"chr11-1348","chr11",75780001,75850000,"chr11-1348",-0.424,-0.015,-0.382,-0.199,-0.036,-0.008,-0.23,-0.231,-0.09
"chr11-1349","chr11",75850001,75900000,"chr11-1349",0.04,0.079,0.278,0.088,0.024,0.052,0.033,0.048,0.042
"chr11-1350","chr11",75900001,75920000,"chr11-1350",0.112,-0.074,-0.049,0.109,0.038,0.085,0.065,0.068,-0.05
"chr11-1351","chr11",75920001,75930000,"chr11-1351",-0.11,-0.099,-0.17,-0.095,-0.04,-0.053,0.032,-0.081,-0.132
"chr11-1352","chr11",75930001,75990000,"chr11-1352",0.044,-0.087,-0.258,-0.079,-0.071,-0.023,0.005,-0.093,-0.244
"chr11-1353","chr11",75990001,76020000,"chr11-1353",-0.045,0.079,-0.002,-0.079,0.04,0.026,-0.008,0.021,0.048
"chr11-1354","chr11",76020001,76090000,"chr11-1354",-0.291,0.05,-0.304,-0.135,0.022,0.018,-0.098,-0.103,-0.053
"chr11-1355","chr11",76090001,76150000,"chr11-1355",-0.174,0.018,-0.14,-0.039,0.002,-0.011,-0.216,-0.139,-0.068
"chr11-1356","chr11",76150001,76160000,"chr11-1356",0.247,-0.047,0.013,0.068,0.011,-0.02,0.155,0.195,-0.074
"chr11-1357","chr11",76160001,76290000,"chr11-1357",-0.242,-0.024,0.04,-0.115,0.034,0.073,-0.29,-0.005,0.108
"chr11-1358","chr11",76290001,76360000,"chr11-1358",0.035,0.029,0.13,-0.029,-0.026,-0.102,-0.038,-0.084,-0.079
"chr11-1359","chr11",76360001,76380000,"chr11-1359",0.142,0.036,0.157,0.102,-0.003,0.057,0.014,0.122,0.142
"chr11-1360","chr11",76380001,76390000,"chr11-1360",0.072,-0.132,-0.275,-0.059,-0.026,0.006,0.167,-0.07,-0.079
"chr11-1361","chr11",76390001,76430000,"chr11-1361",-0.109,-0.041,-0.088,-0.296,-0.032,-0.007,0.144,-0.22,-0.05
"chr11-1362","chr11",76430001,76440000,"chr11-1362",0.099,-0.002,-0.04,0.02,0.032,0.039,0.006,0.075,0.035
"chr11-1363","chr11",76440001,76490000,"chr11-1363",-0.251,-0.096,-0.069,-0.288,-0.064,-0.12,-0.123,-0.27,-0.179
"chr11-1364","chr11",76490001,76500000,"chr11-1364",0.163,0.043,0.052,0.014,0.118,0.015,0.053,0.055,0.05
"chr11-1365","chr11",76500001,76570000,"chr11-1365",-0.344,-0.043,-0.008,-0.075,-0.066,-0.12,-0.156,-0.064,-0.016
"chr11-1366","chr11",76570001,76650000,"chr11-1366",-0.366,-0.092,-0.443,-0.345,-0.04,-0.067,-0.256,-0.279,-0.132
"chr11-1367","chr11",76650001,76750000,"chr11-1367",-0.358,0.119,-0.757,-0.028,0.046,0.026,-0.33,-0.03,0.047
"chr11-1368","chr11",76750001,76760000,"chr11-1368",-0.148,0.003,-0.041,0.098,0.004,0.006,-0.057,0.065,0.063
"chr11-1369","chr11",76760001,76810000,"chr11-1369",0.101,-0.021,-0.349,0.053,0.003,0.04,0.136,0.087,0.034
