"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr12-0056","chr12",3400001,3450000,"chr12-0056",-0.216,-0.117,-0.279,-0.167,-0.109,-0.134,-0.085,-0.201,-0.171
"chr12-0057","chr12",3450001,3550000,"chr12-0057",-0.016,0.063,-0.036,-0.005,-0.032,0.061,0.067,-0.033,0.048
"chr12-0058","chr12",3550001,3600000,"chr12-0058",-0.214,0.027,-0.121,-0.227,0.004,-0.031,-0.106,-0.194,0.005
"chr12-0059","chr12",3600001,3650000,"chr12-0059",0.314,-0.011,0.255,0.136,0.028,0.004,0.145,0.188,0.003
"chr12-0060","chr12",3650001,3750000,"chr12-0060",-0.236,0.018,-0.168,-0.19,-0.081,-0.015,-0.001,-0.138,-0.088
"chr12-0061","chr12",3750001,3850000,"chr12-0061",-0.507,-0.105,-0.208,-0.216,-0.093,-0.167,-0.32,-0.196,-0.086
"chr12-0062","chr12",3850001,3900000,"chr12-0062",0.139,-0.072,-0.022,-0.037,-0.085,-0.012,-0.01,-0.046,-0.023
"chr12-0063","chr12",3900001,3950000,"chr12-0063",0.085,0.073,0.403,0.087,-0.082,0.128,-0.077,0.063,0.162
"chr12-0064","chr12",3950001,4000000,"chr12-0064",-0.016,-0.002,-0.024,-0.052,0.013,0.052,-0.059,0,0.075
"chr12-0065","chr12",4000001,4100000,"chr12-0065",-0.33,-0.079,-0.306,-0.199,-0.028,-0.038,-0.22,-0.249,-0.105
"chr12-0066","chr12",4100001,4150000,"chr12-0066",-0.043,0.108,0.093,0.032,0.021,0.017,0.066,0.015,0.072
"chr12-0067","chr12",4150001,4250000,"chr12-0067",-0.32,0.014,-0.265,-0.208,-0.021,-0.007,-0.296,-0.186,-0.161
"chr12-0068","chr12",4250001,4350000,"chr12-0068",-0.329,0.035,-0.195,-0.187,-0.015,-0.031,-0.252,-0.173,-0.185
"chr12-0069","chr12",4350001,4400000,"chr12-0069",0.356,0.018,0.146,0.235,0.054,0.048,0.242,0.238,0.113
"chr12-0070","chr12",4400001,4450000,"chr12-0070",0.077,0.025,0.166,0.067,0.04,0.043,0.048,0.001,0.042
"chr12-0071","chr12",4450001,4500000,"chr12-0071",-0.306,0.008,-0.008,-0.156,-0.06,-0.075,-0.193,-0.168,-0.069
"chr12-0072","chr12",4500001,4550000,"chr12-0072",-0.247,0.045,0.131,-0.111,0.021,-0.133,-0.067,-0.144,-0.048
"chr12-0073","chr12",4550001,4600000,"chr12-0073",-0.211,-0.061,-0.011,-0.071,-0.018,-0.084,-0.052,-0.119,-0.091
"chr12-0074","chr12",4600001,4650000,"chr12-0074",-0.026,-0.092,-0.174,-0.059,0.016,-0.065,-0.138,-0.083,-0.084
"chr12-0075","chr12",4650001,4700000,"chr12-0075",-0.38,-0.009,-0.301,-0.251,-0.049,-0.116,-0.285,-0.255,-0.17
"chr12-0076","chr12",4700001,4750000,"chr12-0076",-0.206,-0.071,-0.096,-0.269,-0.057,-0.057,-0.114,-0.17,0.022
"chr12-0077","chr12",4750001,4800000,"chr12-0077",-0.214,-0.056,-0.094,-0.1,-0.028,-0.135,-0.23,-0.126,-0.038
"chr12-0078","chr12",4800001,4900000,"chr12-0078",-0.498,-0.05,0.029,-0.135,-0.137,-0.134,-0.155,-0.208,-0.155
"chr12-0079","chr12",4900001,4950000,"chr12-0079",-0.183,-0.035,-0.124,-0.116,-0.029,-0.086,-0.059,-0.085,-0.057
"chr12-0080","chr12",4950001,5050000,"chr12-0080",-0.004,-0.132,-0.213,-0.142,-0.127,-0.047,-0.011,-0.056,-0.184
"chr12-0081","chr12",5050001,5150000,"chr12-0081",-0.3,-0.07,-0.065,-0.158,-0.073,-0.159,-0.096,-0.122,-0.11
"chr12-0082","chr12",5150001,5200000,"chr12-0082",-0.196,-0.059,-0.16,-0.122,-0.075,-0.034,-0.058,-0.176,-0.075
"chr12-0083","chr12",5200001,5300000,"chr12-0083",-0.389,-0.154,-0.253,-0.147,-0.043,-0.103,-0.336,-0.265,-0.056
"chr12-0084","chr12",5300001,5350000,"chr12-0084",-0.596,-0.093,-0.422,-0.347,-0.118,-0.055,-0.292,-0.3,-0.087
"chr12-0085","chr12",5350001,5450000,"chr12-0085",-0.364,-0.013,-0.23,-0.28,-0.077,-0.133,-0.244,-0.219,-0.145
"chr12-0086","chr12",5450001,5500000,"chr12-0086",-0.344,0.015,-0.089,-0.194,-0.088,-0.117,-0.27,-0.107,-0.201
"chr12-0087","chr12",5500001,5600000,"chr12-0087",0.152,0.008,0.14,0.114,-0.086,-0.033,-0.016,0.008,0.012
"chr12-0088","chr12",5600001,5650000,"chr12-0088",-0.076,0.002,0.066,-0.063,-0.081,-0.025,0.018,-0.043,-0.004
"chr12-0089","chr12",5650001,5700000,"chr12-0089",-0.392,-0.088,-0.253,-0.145,-0.103,-0.183,-0.09,-0.23,-0.109
"chr12-0090","chr12",5700001,5800000,"chr12-0090",-0.494,-0.037,-0.543,-0.361,-0.103,-0.156,-0.197,-0.237,-0.155
"chr12-0091","chr12",5800001,5950000,"chr12-0091",-0.324,0.073,0.012,-0.11,0.022,-0.089,0.007,-0.089,-0.027
"chr12-0092","chr12",5950001,6050000,"chr12-0092",-0.318,-0.018,-0.049,-0.246,0.02,-0.006,-0.192,-0.21,-0.041
"chr12-0093","chr12",6050001,6100000,"chr12-0093",-0.418,-0.023,-0.466,-0.287,-0.064,-0.124,-0.077,-0.237,-0.157
"chr12-0094","chr12",6100001,6150000,"chr12-0094",-0.096,0.043,0.13,-0.08,-0.04,-0.116,0.063,-0.164,-0.009
"chr12-0095","chr12",6150001,6200000,"chr12-0095",-0.14,-0.016,0.171,0.04,-0.019,-0.079,0.065,0.004,-0.078
"chr12-0096","chr12",6200001,6250000,"chr12-0096",0.012,0.056,0.619,0.204,-0.01,0.017,0.122,0.09,0.091
"chr12-0097","chr12",6250001,6300000,"chr12-0097",-0.077,0.035,0.092,0.061,0.013,0.001,0.111,-0.011,-0.089
"chr12-0098","chr12",6300001,6350000,"chr12-0098",0.152,0.039,-0.108,0.032,0.036,-0.057,0.079,-0.054,-0.056
"chr12-0099","chr12",6350001,6400000,"chr12-0099",0.24,0.172,0.437,0.21,0.14,0.013,0.099,0.201,0.069
"chr12-0100","chr12",6400001,6450000,"chr12-0100",0.126,0.087,0.14,0.098,0.066,0.021,0.188,0.075,0.114
"chr12-0101","chr12",6450001,6500000,"chr12-0101",0.162,0.065,0.259,0.124,0.041,0.064,0.262,0.094,0.072
"chr12-0102","chr12",6500001,6550000,"chr12-0102",-0.11,0.159,0.228,0.031,0.022,0.011,-0.032,0.067,-0.001
"chr12-0103","chr12",6550001,6600000,"chr12-0103",0.244,0.068,0.152,0.163,0.056,0.103,0.153,0.137,0.042
"chr12-0104","chr12",6600001,6650000,"chr12-0104",0.08,-0.018,-0.022,0.075,0.044,0.05,0.207,0.118,-0.009
"chr12-0105","chr12",6650001,6700000,"chr12-0105",0.112,0.08,0.199,0.087,0.075,0.064,0.151,0.087,0.024
"chr12-0106","chr12",6700001,6750000,"chr12-0106",0.093,0.081,0.116,0.058,0.069,0.016,0.078,0.031,0.044
"chr12-0107","chr12",6750001,6800000,"chr12-0107",0.038,0.123,0.127,0.048,0.098,0.068,0.061,0.075,0.074
"chr12-0108","chr12",6800001,6850000,"chr12-0108",0.21,0.2,0.185,0.187,0.11,0.095,0.098,0.13,0.136
"chr12-0109","chr12",6850001,6900000,"chr12-0109",0.207,0.068,0.227,0.153,0.102,0.093,0.253,0.096,0.059
"chr12-0110","chr12",6900001,6950000,"chr12-0110",0.258,0.056,0.095,0.111,0.063,0.058,0.22,0.148,0.088
"chr12-0111","chr12",6950001,7000000,"chr12-0111",0.259,-0.003,0.09,0.135,0.076,0.04,0.216,0.177,0.028
"chr12-0112","chr12",7000001,7050000,"chr12-0112",0.147,0.027,-0.048,0.048,0.034,0.022,0.091,0.069,-0.073
"chr12-0113","chr12",7050001,7100000,"chr12-0113",0.134,-0.007,0.083,0.032,0.022,0.017,0.113,0.022,-0.031
"chr12-0114","chr12",7100001,7150000,"chr12-0114",-0.041,0.004,0.041,-0.005,0.003,0.027,0.144,0.05,0.014
"chr12-0115","chr12",7150001,7189876,"chr12-0115",-0.336,0.071,0.018,-0.077,0.013,-0.086,-0.147,-0.082,-0.071
"chr12-0116","chr12",7239877,7250000,"chr12-0116",0.197,0.055,0.196,0.092,0.096,-0.006,0.196,0.091,0.076
"chr12-0117","chr12",7250001,7300000,"chr12-0117",0.173,0.043,0.162,0.095,0.02,0.036,0.197,0.106,0.022
"chr12-0118","chr12",7300001,7350000,"chr12-0118",0.211,-0.08,-0.185,-0.019,-0.046,0.052,0.11,0.006,-0.034
"chr12-0119","chr12",7350001,7550000,"chr12-0119",-0.549,-0.018,-0.266,-0.284,-0.08,-0.044,-0.304,-0.298,-0.118
"chr12-0120","chr12",7550001,7600000,"chr12-0120",-0.347,-0.049,-0.001,-0.127,0.008,0.024,-0.258,-0.067,-0.096
"chr12-0121","chr12",7600001,7750000,"chr12-0121",-0.676,-0.147,-0.372,-0.287,-0.129,-0.159,-0.4,-0.356,-0.159
"chr12-0122","chr12",7750001,7800000,"chr12-0122",0.185,0.281,0.589,0.36,0.036,0.176,0.107,0.329,0.402
"chr12-0123","chr12",7800001,7850000,"chr12-0123",-0.407,0.146,-0.116,-0.301,0.022,0.001,-0.495,-0.166,-0.075
"chr12-0124","chr12",7850001,7900000,"chr12-0124",-0.108,0.267,0.631,0.196,0.11,0.144,0.078,0.217,0.177
"chr12-0125","chr12",7900001,7950000,"chr12-0125",-0.104,0.279,0.581,0.168,0.147,0.041,-0.175,0.185,0.153
"chr12-0126","chr12",7950001,8050000,"chr12-0126",0.112,0.119,0.265,0.15,0.093,0.088,0.072,0.113,0.092
"chr12-0127","chr12",8050001,8100000,"chr12-0127",0.318,0.283,0.622,0.515,0.175,0.16,0.28,0.391,0.431
"chr12-0128","chr12",8100001,8150000,"chr12-0128",0.243,0.327,0.565,0.253,0.268,0.125,0.203,0.337,0.181
"chr12-0129","chr12",8150001,8200000,"chr12-0129",0.06,0.017,-0.125,0.073,0.069,-0.026,0.122,0.102,0.03
"chr12-0130","chr12",8200001,8250000,"chr12-0130",-0.222,0.024,-0.171,-0.109,0.034,0.032,-0.058,-0.108,0.022
"chr12-0131","chr12",8250001,8300000,"chr12-0131",-0.494,0.017,-0.172,-0.151,-0.03,0.02,-0.254,-0.073,0.068
"chr12-0132","chr12",8300001,8350000,"chr12-0132",-0.39,-0.223,0.029,-0.019,-0.116,-0.163,-0.324,-0.068,0.013
"chr12-0133","chr12",8350001,8400000,"chr12-0133",0.009,0.002,0.197,0.081,-0.077,-0.15,-0.025,0.007,-0.044
"chr12-0134","chr12",8400001,8550000,"chr12-0134",-0.042,-0.046,0.428,0.171,-0.039,-0.106,-0.038,0.095,0.027
"chr12-0135","chr12",8550001,8650000,"chr12-0135",-0.308,-0.133,0.316,0.019,-0.095,-0.221,-0.279,-0.202,-0.024
"chr12-0136","chr12",8650001,8700000,"chr12-0136",-0.229,0.047,0.295,0.066,0.034,0.05,-0.15,0.037,0.14
"chr12-0137","chr12",8700001,8750000,"chr12-0137",-0.201,0.038,0.272,-0.065,-0.015,-0.092,-0.159,-0.007,-0.017
"chr12-0138","chr12",8750001,8800000,"chr12-0138",-0.134,0.061,0.016,-0.084,-0.026,-0.075,-0.09,0.09,0.028
"chr12-0139","chr12",8800001,8850000,"chr12-0139",-0.115,0.121,-0.17,-0.021,0.101,0.055,-0.204,-0.031,0.002
"chr12-0140","chr12",8850001,8950000,"chr12-0140",0.165,0.12,0.179,0.31,0.126,0.158,0.285,0.334,0.197
"chr12-0141","chr12",8950001,9000000,"chr12-0141",-0.135,0.099,0.218,0.167,0.02,-0.039,0.02,0.136,0.091
"chr12-0142","chr12",9000001,9100000,"chr12-0142",-0.204,0.094,0.027,-0.032,0.075,0.008,-0.084,-0.122,0.018
"chr12-0143","chr12",9100001,9200000,"chr12-0143",0.04,0.069,0.096,0.053,0.035,0.008,-0.057,-0.001,0.068
"chr12-0144","chr12",9200001,9250000,"chr12-0144",0.02,-0.093,0.01,0.044,0.101,-0.015,-0.001,0.022,0.058
"chr12-0145","chr12",9250001,9350000,"chr12-0145",-0.143,0.032,0.038,-0.016,0.016,-0.005,-0.045,-0.052,0.015
"chr12-0146","chr12",9350001,9400000,"chr12-0146",-0.36,0.032,-0.041,-0.193,-0.031,-0.009,-0.36,-0.147,-0.031
"chr12-0147","chr12",9400001,9450000,"chr12-0147",-0.145,-0.325,-0.342,-0.196,-0.144,-0.25,-0.104,-0.121,-0.036
"chr12-0148","chr12",9450001,9500000,"chr12-0148",0.018,-0.022,0.211,-0.04,-0.015,-0.094,-0.031,-0.078,0.034
"chr12-0149","chr12",9500001,9600000,"chr12-0149",-0.169,-0.053,0.172,0.054,-0.05,-0.006,-0.102,-0.026,-0.111
"chr12-0150","chr12",9600001,9650000,"chr12-0150",0.134,-0.086,-0.127,0.002,-0.025,-0.027,0.047,0.003,0.041
"chr12-0151","chr12",9650001,9800000,"chr12-0151",0.068,0.038,0.169,0.065,-0.019,0.037,0.041,0.005,0.13
"chr12-0152","chr12",9800001,9850000,"chr12-0152",0.093,0.093,0.033,0.089,0.055,0.068,0.181,0.132,0.072
"chr12-0153","chr12",9850001,9900000,"chr12-0153",-0.401,-0.1,0.011,-0.045,-0.002,0.029,-0.191,-0.143,-0.011
"chr12-0154","chr12",9900001,10000000,"chr12-0154",-0.38,-0.237,-0.377,-0.25,-0.078,-0.088,-0.328,-0.11,-0.021
"chr12-0155","chr12",10000001,10050000,"chr12-0155",-0.203,-0.223,0.147,0.001,0.049,-0.046,-0.067,0.016,0.171
"chr12-0156","chr12",10050001,10100000,"chr12-0156",-0.401,-0.126,-0.089,-0.191,-0.066,-0.144,-0.448,-0.101,0.037
"chr12-0157","chr12",10100001,10150000,"chr12-0157",-0.522,-0.193,-0.2,-0.339,-0.117,-0.118,-0.477,-0.338,-0.199
"chr12-0158","chr12",10150001,10200000,"chr12-0158",-0.56,-0.207,-0.241,-0.238,-0.111,-0.189,-0.317,-0.37,-0.185
"chr12-0159","chr12",10200001,10300000,"chr12-0159",-0.23,0.002,0.074,0.022,-0.028,-0.031,-0.21,-0.063,0.002
"chr12-0160","chr12",10300001,10350000,"chr12-0160",-0.493,-0.105,-0.344,-0.359,-0.077,-0.039,-0.506,-0.298,-0.084
"chr12-0161","chr12",10350001,10400000,"chr12-0161",0.117,0.01,-0.072,0.05,0.068,0.052,0.089,0.122,0.076
"chr12-0162","chr12",10400001,10500000,"chr12-0162",-0.335,0.073,0.133,0.067,-0.023,0.12,-0.27,0.083,0.142
"chr12-0163","chr12",10500001,10550000,"chr12-0163",-0.15,0.01,0.046,0.03,0.077,0.133,-0.166,0.091,0.192
"chr12-0164","chr12",10550001,10600000,"chr12-0164",-0.258,-0.26,-0.056,-0.28,0.065,-0.028,-0.139,-0.259,-0.009
"chr12-0165","chr12",10600001,10750000,"chr12-0165",-0.301,0,0.177,0.016,0.066,0.035,-0.111,-0.018,0.091
"chr12-0166","chr12",10750001,10800000,"chr12-0166",-0.034,-0.071,-0.095,-0.044,0.025,-0.06,-0.097,-0.043,-0.118
"chr12-0167","chr12",10800001,10850000,"chr12-0167",-0.134,-0.091,0.195,-0.104,0.016,0.025,-0.164,-0.057,-0.051
"chr12-0168","chr12",10850001,10900000,"chr12-0168",0.361,0.075,0.338,0.276,0.114,0.097,0.251,0.203,0.165
"chr12-0169","chr12",10900001,11000000,"chr12-0169",-0.535,-0.19,-0.219,-0.16,-0.061,-0.168,-0.41,-0.271,-0.047
"chr12-0170","chr12",11000001,11050000,"chr12-0170",-0.709,-0.094,-0.33,-0.249,-0.099,-0.094,-0.553,-0.256,-0.268
"chr12-0171","chr12",11050001,11100000,"chr12-0171",-0.223,-0.018,0.037,-0.046,0.013,0.063,-0.212,-0.106,0.049
"chr12-0172","chr12",11100001,11150000,"chr12-0172",-0.237,-0.019,-0.077,-0.155,-0.11,-0.027,-0.375,-0.154,-0.003
"chr12-0173","chr12",11150001,11200000,"chr12-0173",-0.417,-0.11,-0.247,-0.098,-0.104,-0.053,-0.412,-0.22,-0.204
"chr12-0174","chr12",11200001,11300000,"chr12-0174",0.084,0,-0.689,0.021,-0.318,0.181,-0.173,-0.065,-0.095
"chr12-0175","chr12",11300001,11450000,"chr12-0175",-0.344,-0.122,-0.192,-0.067,0.02,0.018,-0.315,-0.159,-0.068
"chr12-0176","chr12",11450001,11650000,"chr12-0176",-0.37,-0.093,-0.18,-0.107,-0.012,-0.075,-0.309,-0.154,-0.162
"chr12-0177","chr12",11650001,11700000,"chr12-0177",-0.081,-0.088,-0.241,-0.064,-0.061,0.061,-0.157,-0.048,-0.053
"chr12-0178","chr12",11700001,11800000,"chr12-0178",-0.303,0.062,0.033,-0.136,0.038,-0.049,-0.37,-0.152,0.068
"chr12-0179","chr12",11800001,11850000,"chr12-0179",-0.076,0.03,-0.026,0.141,0.037,-0.028,0.048,0.068,0.063
"chr12-0180","chr12",11850001,11900000,"chr12-0180",-0.301,0.021,-0.06,-0.012,-0.034,-0.123,-0.117,-0.17,0.028
"chr12-0181","chr12",11900001,11950000,"chr12-0181",-0.265,0.061,-0.02,0.058,-0.016,-0.028,-0.108,-0.148,0.014
"chr12-0182","chr12",11950001,12000000,"chr12-0182",-0.322,0.004,-0.186,-0.021,0.045,-0.035,-0.162,-0.05,0.032
"chr12-0183","chr12",12000001,12050000,"chr12-0183",-0.305,0.071,0.092,-0.013,0.119,0.004,-0.101,-0.073,0.054
"chr12-0184","chr12",12050001,12150000,"chr12-0184",-0.502,-0.034,-0.26,-0.241,-0.135,-0.059,-0.432,-0.341,-0.188
"chr12-0185","chr12",12150001,12200000,"chr12-0185",-0.188,0.086,-0.11,-0.022,0.049,-0.092,-0.068,-0.075,-0.173
"chr12-0186","chr12",12200001,12250000,"chr12-0186",-0.275,0.108,0.164,-0.1,0.025,-0.092,-0.173,-0.162,-0.009
"chr12-0187","chr12",12250001,12400000,"chr12-0187",-0.152,0.032,0.234,-0.061,0.001,0.092,-0.306,0.038,0.018
"chr12-0188","chr12",12400001,12500000,"chr12-0188",0.181,0.154,0.209,0.067,0.082,0.045,-0.111,0.103,0.064
"chr12-0189","chr12",12500001,12550000,"chr12-0189",0.08,0.032,0.161,0.14,0.079,0.022,0.186,0.113,-0.01
"chr12-0190","chr12",12550001,12600000,"chr12-0190",-0.354,0.038,-0.129,0.04,0.059,0.102,-0.275,-0.064,-0.017
"chr12-0191","chr12",12600001,12650000,"chr12-0191",-0.205,0.06,-0.011,0.018,0.01,-0.029,-0.112,-0.046,0.006
"chr12-0192","chr12",12650001,12700000,"chr12-0192",-0.317,0.046,-0.076,-0.153,0.055,0.028,-0.158,-0.145,0.046
"chr12-0193","chr12",12700001,12750000,"chr12-0193",0.281,0.213,0.341,0.32,0.16,0.033,0.046,0.292,0.298
"chr12-0194","chr12",12750001,12800000,"chr12-0194",0.239,-0.027,0.248,0.114,0.024,0.004,0.119,0.155,-0.035
"chr12-0195","chr12",12800001,12850000,"chr12-0195",-0.199,0.171,0.058,0.073,0.099,-0.102,-0.122,0.094,0.208
"chr12-0196","chr12",12850001,12900000,"chr12-0196",0.44,0.071,0.07,0.267,0.075,0.112,0.304,0.197,0.12
"chr12-0197","chr12",12900001,12950000,"chr12-0197",-0.384,-0.029,-0.149,-0.135,-0.008,-0.109,-0.068,-0.183,-0.02
"chr12-0198","chr12",12950001,13000000,"chr12-0198",-0.301,0.008,-0.128,-0.095,-0.049,-0.124,-0.131,-0.121,-0.091
"chr12-0199","chr12",13000001,13050000,"chr12-0199",-0.066,0.104,0.182,0.08,0.082,0.015,0.103,0.075,0.068
"chr12-0200","chr12",13050001,13100000,"chr12-0200",-0.008,0.2,0.372,0.1,0.074,-0.009,0.068,-0.015,0.13
"chr12-0201","chr12",13100001,13150000,"chr12-0201",-0.195,0.041,0.009,-0.093,0.037,-0.051,-0.141,-0.179,-0.025
"chr12-0202","chr12",13150001,13200000,"chr12-0202",0.032,-0.028,0.036,-0.036,0.012,0,-0.024,0.052,0.067
"chr12-0203","chr12",13200001,13250000,"chr12-0203",-0.354,-0.031,0.025,-0.133,-0.006,-0.071,-0.214,-0.124,-0.122
"chr12-0204","chr12",13250001,13300000,"chr12-0204",-0.152,0.028,-0.215,-0.155,0.02,-0.03,-0.119,-0.232,-0.018
"chr12-0205","chr12",13300001,13350000,"chr12-0205",-0.177,-0.023,-0.329,-0.163,0.021,-0.09,-0.181,-0.302,-0.131
"chr12-0206","chr12",13350001,13400000,"chr12-0206",-0.591,-0.313,-0.14,-0.253,-0.204,-0.232,-0.333,-0.311,-0.161
"chr12-0207","chr12",13400001,13550000,"chr12-0207",-0.429,-0.084,-0.413,-0.254,-0.023,-0.112,-0.294,-0.243,-0.158
"chr12-0208","chr12",13550001,13700000,"chr12-0208",-0.639,-0.125,-0.334,-0.314,-0.175,-0.224,-0.571,-0.408,-0.192
"chr12-0209","chr12",13700001,13750000,"chr12-0209",-0.156,-0.052,-0.085,-0.058,-0.013,-0.007,-0.134,-0.151,-0.019
"chr12-0210","chr12",13750001,14100000,"chr12-0210",-0.487,-0.087,-0.205,-0.297,-0.105,-0.129,-0.36,-0.204,-0.078
"chr12-0211","chr12",14100001,14150000,"chr12-0211",-0.175,-0.061,0.194,-0.116,-0.053,-0.051,-0.074,-0.002,-0.012
"chr12-0212","chr12",14150001,14400000,"chr12-0212",-0.169,0.023,0.108,0.061,-0.044,-0.006,-0.271,-0.06,0.004
"chr12-0213","chr12",14400001,14500000,"chr12-0213",-0.104,0.127,0.068,0.07,0.106,0.065,0.123,-0.009,0.093
"chr12-0214","chr12",14500001,14550000,"chr12-0214",0.168,0.194,0.239,0.299,0.11,0.062,-0.105,0.239,0.11
"chr12-0215","chr12",14550001,14700000,"chr12-0215",-0.223,0.071,0.216,0.141,0.06,0.142,-0.207,0.021,0.199
"chr12-0216","chr12",14700001,14750000,"chr12-0216",-0.077,0,0.094,0.003,-0.033,0.033,-0.029,-0.007,0.034
"chr12-0217","chr12",14750001,14900000,"chr12-0217",-0.276,0.097,0.08,0.044,0.015,0.026,-0.195,-0.046,0.088
"chr12-0218","chr12",14900001,14950000,"chr12-0218",0.263,-0.023,-0.035,0.073,0.023,0.03,0.174,0.049,0.048
"chr12-0219","chr12",14950001,15000000,"chr12-0219",-0.224,-0.085,-0.323,-0.135,0.007,-0.039,-0.061,-0.177,-0.029
"chr12-0220","chr12",15000001,15050000,"chr12-0220",-0.42,-0.175,-0.311,-0.235,-0.027,-0.072,-0.328,-0.285,-0.125
"chr12-0221","chr12",15050001,15100000,"chr12-0221",-0.345,0.014,-0.067,-0.151,0.028,-0.096,-0.189,-0.124,-0.09
"chr12-0222","chr12",15100001,15150000,"chr12-0222",-0.389,-0.05,-0.253,-0.142,-0.018,-0.035,-0.153,-0.087,0.043
"chr12-0223","chr12",15150001,15350000,"chr12-0223",-0.301,-0.089,-0.284,-0.12,0.038,-0.011,-0.133,-0.166,0.013
"chr12-0224","chr12",15350001,15400000,"chr12-0224",-0.361,-0.114,-0.277,-0.234,-0.039,-0.046,-0.039,-0.341,-0.108
"chr12-0225","chr12",15400001,15500000,"chr12-0225",-0.009,-0.123,-0.405,-0.159,-0.037,0.007,-0.062,-0.155,-0.048
"chr12-0226","chr12",15500001,15700000,"chr12-0226",-0.185,-0.072,0.02,0.078,-0.013,-0.033,-0.105,0.11,0.048
"chr12-0227","chr12",15700001,15750000,"chr12-0227",-0.523,-0.127,-0.464,-0.243,-0.051,-0.082,-0.133,-0.319,-0.174
"chr12-0228","chr12",15750001,15900000,"chr12-0228",-0.457,-0.062,-0.227,-0.128,-0.03,-0.025,-0.197,-0.183,0.022
"chr12-0229","chr12",15900001,15950000,"chr12-0229",0.103,-0.058,0.06,0.087,0.018,0.07,0.065,0.067,0.006
"chr12-0230","chr12",15950001,16050000,"chr12-0230",-0.056,0.072,0.074,0.123,0.02,0.013,-0.14,0.036,0.061
"chr12-0231","chr12",16050001,16100000,"chr12-0231",0.024,0.048,0.293,0.129,0.058,0.037,0.03,0.093,0.191
"chr12-0232","chr12",16100001,16300000,"chr12-0232",-0.474,-0.182,-0.176,-0.307,-0.07,-0.054,-0.395,-0.309,-0.164
"chr12-0233","chr12",16300001,16500000,"chr12-0233",-0.641,-0.236,-0.254,-0.269,-0.078,-0.126,-0.27,-0.34,-0.186
"chr12-0234","chr12",16500001,16550000,"chr12-0234",-0.321,0.012,-0.18,-0.139,-0.002,-0.028,-0.324,-0.16,-0.078
"chr12-0235","chr12",16550001,16750000,"chr12-0235",-0.478,-0.043,-0.28,-0.255,-0.017,-0.204,-0.403,-0.293,-0.174
"chr12-0236","chr12",16750001,16800000,"chr12-0236",0.028,0.033,0.069,-0.011,0.079,0.029,-0.021,0.025,0.202
"chr12-0237","chr12",16800001,17750000,"chr12-0237",-0.283,-0.074,-0.152,-0.153,-0.1,0.017,-0.374,-0.179,0.054
"chr12-0238","chr12",17750001,18400000,"chr12-0238",-0.383,-0.198,-0.234,-0.25,0.018,-0.07,-0.474,-0.197,-0.029
"chr12-0239","chr12",18400001,18600000,"chr12-0239",-0.502,-0.059,-0.268,-0.319,-0.022,-0.034,-0.315,-0.286,-0.104
"chr12-0240","chr12",18600001,18850000,"chr12-0240",-0.534,-0.2,-0.659,-0.322,-0.107,-0.172,-0.485,-0.224,-0.156
"chr12-0241","chr12",18850001,18900000,"chr12-0241",-0.526,-0.134,-1.058,-0.185,-0.003,-0.106,-0.546,-0.17,-0.135
"chr12-0242","chr12",18900001,19250000,"chr12-0242",-0.455,-0.116,-0.404,-0.29,-0.118,-0.067,-0.466,-0.293,-0.05
"chr12-0243","chr12",19250001,19350000,"chr12-0243",-0.085,0.064,0.121,0.079,0.008,0.07,-0.171,0.15,0.13
"chr12-0244","chr12",19350001,19400000,"chr12-0244",-0.444,-0.007,-0.166,0.019,-0.01,0.015,-0.136,-0.135,0.063
"chr12-0245","chr12",19400001,19550000,"chr12-0245",0.243,0.19,0.506,0.371,0.145,0.166,0.114,0.379,0.318
"chr12-0246","chr12",19550001,19600000,"chr12-0246",0.195,0.14,0.376,0.163,0.139,0.194,0.156,0.175,0.103
"chr12-0247","chr12",19600001,19700000,"chr12-0247",-0.212,0.105,-0.137,-0.054,0.122,-0.141,-0.258,-0.143,-0.138
"chr12-0248","chr12",19700001,19900000,"chr12-0248",-0.08,0.067,-0.058,0.046,0.067,0.092,-0.247,-0.032,0.03
"chr12-0249","chr12",19900001,20050000,"chr12-0249",-0.093,0.058,0.113,0.021,0.041,0.112,-0.035,0.057,0.054
"chr12-0250","chr12",20050001,20150000,"chr12-0250",-0.179,-0.048,-0.068,0.022,-0.14,-0.1,-0.141,-0.059,0.033
"chr12-0251","chr12",20150001,20500000,"chr12-0251",-0.154,-0.109,0.003,-0.117,-0.066,-0.022,-0.268,-0.155,0.001
"chr12-0252","chr12",20500001,20550000,"chr12-0252",0.279,0.009,0.549,0.221,0.127,0.117,0.191,0.219,0.218
"chr12-0253","chr12",20550001,20700000,"chr12-0253",-0.411,-0.036,-0.034,-0.032,0.076,-0.058,-0.397,-0.09,0.081
"chr12-0254","chr12",20700001,20750000,"chr12-0254",-0.001,0.021,0.421,0.228,0.005,-0.051,-0.032,0.305,0.175
"chr12-0255","chr12",20750001,20850000,"chr12-0255",-0.353,0.004,-0.088,0.058,0.033,0.007,-0.344,-0.096,0.1
"chr12-0256","chr12",20850001,21000000,"chr12-0256",-0.193,-0.089,0.289,-0.034,-0.029,-0.07,-0.241,-0.067,0.069
