"","Chromosome","Start","End","Feature","203219650162_R08C01","203219650188_R08C01","203219750019_R05C01","203219750053_R05C01","203219760009_R08C01","203220070150_R02C01","203225140266_R03C01","203257030015_R06C01","203257030060_R08C01"
"chr8-0473","chr8",100900001,101150000,"chr8-0473",-0.1,-0.079,-0.191,-0.206,-0.031,0.023,-0.06,-0.292,-0.094
"chr8-0474","chr8",101150001,101200000,"chr8-0474",0.067,0.058,-0.015,0.016,0.042,0.025,0.104,0.007,0.019
"chr8-0475","chr8",101200001,101350000,"chr8-0475",-0.123,0.092,0.035,-0.001,0.005,-0.045,-0.049,0.081,0.016
"chr8-0476","chr8",101350001,101650000,"chr8-0476",-0.375,-0.007,-0.177,-0.165,0.053,-0.018,-0.302,-0.225,-0.037
"chr8-0477","chr8",101650001,101700000,"chr8-0477",-0.317,-0.206,0.131,-0.212,-0.174,-0.133,-0.185,-0.238,-0.251
"chr8-0478","chr8",101700001,101750000,"chr8-0478",0.03,0.107,0.164,0.151,0.096,0.002,-0.087,0.069,0.053
"chr8-0479","chr8",101750001,101950000,"chr8-0479",-0.089,-0.013,-0.029,0.025,0.03,-0.017,-0.016,-0.163,-0.052
"chr8-0480","chr8",101950001,102000000,"chr8-0480",0.248,0.032,-0.302,0.119,0.124,0.142,0.161,0.124,0.2
"chr8-0481","chr8",102000001,102100000,"chr8-0481",-0.097,0.047,-0.048,0.052,0.073,0.009,-0.205,0.017,0.064
"chr8-0482","chr8",102100001,102200000,"chr8-0482",-0.263,-0.096,-0.309,-0.134,-0.152,-0.111,-0.066,-0.309,-0.157
"chr8-0483","chr8",102200001,102250000,"chr8-0483",-0.096,0.052,0.135,0.123,-0.035,-0.035,-0.096,0.091,0.029
"chr8-0484","chr8",102250001,102500000,"chr8-0484",-0.308,0.012,0.052,-0.018,0.012,-0.07,-0.254,-0.153,-0.002
"chr8-0485","chr8",102500001,102550000,"chr8-0485",-0.21,0.062,0.096,0.011,-0.001,0.013,0.064,-0.016,0.079
"chr8-0486","chr8",102550001,103100000,"chr8-0486",-0.375,-0.009,-0.219,-0.178,-0.082,-0.037,-0.476,-0.259,-0.083
"chr8-0487","chr8",103100001,103150000,"chr8-0487",-0.014,0.055,0.072,-0.052,-0.01,-0.009,-0.09,0.024,0.102
"chr8-0488","chr8",103150001,103300000,"chr8-0488",0.149,0.058,-0.111,0.049,0.153,0.093,0.074,0.244,0.142
"chr8-0489","chr8",103300001,103550000,"chr8-0489",-0.296,0.005,-0.079,-0.011,-0.04,-0.126,-0.195,-0.14,0.083
"chr8-0490","chr8",103550001,103650000,"chr8-0490",-0.268,-0.041,-0.036,0.015,-0.121,-0.099,-0.168,-0.156,-0.03
"chr8-0491","chr8",103650001,103700000,"chr8-0491",0.228,0.067,0.202,0.194,0.109,0.151,0.135,0.221,0.189
"chr8-0492","chr8",103700001,103800000,"chr8-0492",-0.302,-0.076,-0.714,-0.283,-0.111,-0.153,-0.145,-0.285,-0.155
"chr8-0493","chr8",103800001,103850000,"chr8-0493",-0.02,0.075,0.065,0.194,0.1,-0.085,-0.016,0.103,0.059
"chr8-0494","chr8",103850001,104000000,"chr8-0494",-0.115,0.005,0.051,-0.02,0.087,0.064,-0.071,0.021,0.182
"chr8-0495","chr8",104000001,104150000,"chr8-0495",-0.206,-0.087,-0.409,-0.231,-0.029,-0.005,-0.166,-0.273,-0.048
"chr8-0496","chr8",104150001,104200000,"chr8-0496",-0.409,-0.017,-0.026,-0.174,-0.015,-0.083,-0.209,-0.137,0.017
"chr8-0497","chr8",104200001,104350000,"chr8-0497",-0.533,-0.032,-0.321,-0.389,-0.112,-0.131,-0.343,-0.129,-0.128
"chr8-0498","chr8",104350001,104450000,"chr8-0498",0.007,-0.031,-0.226,-0.076,0.021,0.025,-0.121,-0.055,-0.076
"chr8-0499","chr8",104450001,105200000,"chr8-0499",0.036,-0.002,0.095,0.004,0.025,0.011,-0.139,-0.001,0.043
"chr8-0500","chr8",105200001,105350000,"chr8-0500",-0.292,-0.044,-0.102,-0.043,-0.047,-0.06,-0.093,-0.23,0.019
"chr8-0501","chr8",105350001,105400000,"chr8-0501",-0.363,-0.161,-0.209,-0.242,-0.042,-0.187,-0.271,-0.324,-0.144
"chr8-0502","chr8",105400001,105500000,"chr8-0502",-0.217,-0.055,-0.274,-0.212,-0.051,-0.073,-0.139,-0.233,-0.039
"chr8-0503","chr8",105500001,105650000,"chr8-0503",-0.53,-0.163,-0.321,-0.138,-0.054,-0.054,-0.364,-0.183,-0.066
"chr8-0504","chr8",105650001,106350000,"chr8-0504",-0.007,0.041,-0.275,-0.073,0.007,0.047,-0.077,-0.167,0.106
"chr8-0505","chr8",106350001,106850000,"chr8-0505",-0.626,-0.148,-0.249,-0.24,-0.105,-0.204,-0.548,-0.222,-0.065
"chr8-0506","chr8",106850001,107300000,"chr8-0506",-0.19,-0.11,0.014,-0.091,0.041,-0.082,-0.263,-0.187,-0.098
"chr8-0507","chr8",107300001,108150000,"chr8-0507",-0.221,-0.002,-0.161,-0.048,-0.013,-0.024,-0.305,-0.17,0.041
"chr8-0508","chr8",108150001,108500000,"chr8-0508",-0.671,-0.186,-0.437,-0.349,-0.158,-0.161,-0.526,-0.367,-0.262
"chr8-0509","chr8",108500001,109050000,"chr8-0509",-0.527,-0.129,-0.452,-0.14,-0.015,-0.098,-0.335,-0.301,0.017
"chr8-0510","chr8",109050001,109100000,"chr8-0510",-0.021,-0.142,-0.173,-0.192,-0.079,-0.019,-0.031,-0.161,-0.091
"chr8-0511","chr8",109100001,109450000,"chr8-0511",-0.178,-0.051,-0.242,-0.086,-0.02,-0.14,-0.156,-0.127,-0.048
"chr8-0512","chr8",109450001,109800000,"chr8-0512",-0.159,-0.022,-0.227,-0.13,-0.018,-0.023,-0.029,-0.125,0.055
"chr8-0513","chr8",109800001,110300000,"chr8-0513",-0.445,-0.181,-0.523,-0.283,-0.155,-0.133,-0.602,-0.383,-0.218
"chr8-0514","chr8",110300001,110550000,"chr8-0514",-0.102,-0.224,-0.665,-0.351,-0.145,-0.012,-0.141,-0.2,-0.146
"chr8-0515","chr8",110550001,110600000,"chr8-0515",0.086,-0.039,0.051,0.034,0.098,0.061,-0.016,0.127,0.034
"chr8-0516","chr8",110600001,110700000,"chr8-0516",-0.031,-0.126,-0.126,-0.045,-0.17,-0.038,-0.093,-0.096,-0.071
"chr8-0517","chr8",110700001,111000000,"chr8-0517",-0.248,-0.134,-0.31,-0.205,-0.092,-0.035,-0.147,-0.211,-0.138
"chr8-0518","chr8",111000001,112300000,"chr8-0518",-0.249,-0.038,0.194,-0.028,0.009,-0.188,-0.213,-0.061,-0.038
"chr8-0519","chr8",112300001,113650000,"chr8-0519",-0.232,-0.005,0.199,0.051,-0.104,-0.056,-0.18,-0.254,-0.119
"chr8-0520","chr8",113650001,114400000,"chr8-0520",-0.172,-0.233,-0.319,-0.265,-0.124,-0.189,-0.222,-0.24,-0.108
"chr8-0521","chr8",114400001,114450000,"chr8-0521",-0.357,-0.252,-0.468,-0.42,-0.183,-0.231,-0.357,-0.326,-0.241
"chr8-0522","chr8",114450001,116650000,"chr8-0522",-0.472,-0.171,-0.224,-0.239,-0.067,-0.075,-0.541,-0.253,-0.122
"chr8-0523","chr8",116650001,116700000,"chr8-0523",0.285,0.166,0.061,0.24,0.036,0.044,0.111,0.09,0.181
"chr8-0524","chr8",116700001,117450000,"chr8-0524",-0.725,-0.151,-0.418,-0.323,-0.231,-0.294,-0.639,-0.391,-0.282
"chr8-0525","chr8",117450001,117750000,"chr8-0525",-0.421,-0.018,-0.162,-0.263,-0.032,-0.096,-0.569,-0.302,-0.04
"chr8-0526","chr8",117750001,117800000,"chr8-0526",-0.182,-0.125,-0.49,-0.099,-0.063,-0.081,-0.109,-0.176,-0.141
"chr8-0527","chr8",117800001,117900000,"chr8-0527",0.188,0.004,-0.021,0.122,0.06,0.124,-0.012,0.151,0.087
"chr8-0528","chr8",117900001,118000000,"chr8-0528",-0.16,0.016,-0.085,0.105,0.004,-0.058,0.058,-0.132,-0.086
"chr8-0529","chr8",118000001,118500000,"chr8-0529",-0.373,-0.005,-0.32,-0.257,-0.01,-0.007,-0.479,-0.226,0.009
"chr8-0530","chr8",118500001,118850000,"chr8-0530",-0.501,-0.137,-0.381,-0.255,-0.088,-0.045,-0.416,-0.337,-0.048
"chr8-0531","chr8",118850001,119000000,"chr8-0531",-0.365,0.015,-0.348,-0.253,0.07,-0.004,-0.215,-0.301,-0.052
"chr8-0532","chr8",119000001,119100000,"chr8-0532",-0.213,0.048,0.054,-0.119,0.017,-0.104,-0.212,-0.158,0.073
"chr8-0533","chr8",119100001,119400000,"chr8-0533",-0.304,-0.106,-0.42,-0.343,-0.061,-0.106,-0.375,-0.219,-0.117
"chr8-0534","chr8",119400001,119650000,"chr8-0534",-0.285,-0.172,-0.203,-0.28,-0.112,-0.063,-0.475,-0.262,-0.118
"chr8-0535","chr8",119650001,119950000,"chr8-0535",-0.683,-0.081,-0.447,-0.343,-0.041,-0.133,-0.526,-0.37,-0.075
"chr8-0536","chr8",119950001,120200000,"chr8-0536",-0.635,-0.168,-0.431,-0.376,-0.136,-0.063,-0.476,-0.444,-0.157
"chr8-0537","chr8",120200001,120250000,"chr8-0537",-0.258,-0.006,-0.067,-0.2,-0.1,0.006,-0.271,-0.019,0.009
"chr8-0538","chr8",120250001,120650000,"chr8-0538",-0.557,-0.156,-0.294,-0.357,-0.129,-0.159,-0.536,-0.316,-0.096
"chr8-0539","chr8",120650001,120850000,"chr8-0539",-0.127,0.027,-0.153,-0.167,-0.018,-0.051,-0.11,-0.153,-0.114
"chr8-0540","chr8",120850001,120900000,"chr8-0540",-0.031,-0.065,0.015,-0.007,0.021,-0.033,0.004,0.032,-0.036
"chr8-0541","chr8",120900001,121150000,"chr8-0541",-0.121,-0.057,-0.513,-0.132,-0.028,0.058,-0.161,-0.366,-0.137
"chr8-0542","chr8",121150001,121500000,"chr8-0542",-0.571,-0.235,-0.549,-0.279,-0.115,-0.184,-0.324,-0.376,-0.239
"chr8-0543","chr8",121500001,121800000,"chr8-0543",-0.629,-0.004,-0.409,-0.231,-0.067,-0.048,-0.445,-0.324,-0.082
"chr8-0544","chr8",121800001,121850000,"chr8-0544",0.117,-0.023,0.091,0.018,0.083,0.115,0.108,0.087,0.043
"chr8-0545","chr8",121850001,122650000,"chr8-0545",-0.54,-0.069,-0.188,-0.267,-0.113,-0.161,-0.576,-0.332,-0.149
"chr8-0546","chr8",122650001,122700000,"chr8-0546",0.156,0.011,-0.029,-0.05,-0.025,0.01,-0.049,0.091,-0.021
"chr8-0547","chr8",122700001,123750000,"chr8-0547",-0.568,-0.199,-0.572,-0.495,-0.117,-0.198,-0.562,-0.479,-0.224
"chr8-0548","chr8",123750001,123800000,"chr8-0548",0.186,-0.01,0.05,0.088,0.025,0.097,0.104,0.095,0.073
"chr8-0549","chr8",123800001,123950000,"chr8-0549",-0.199,-0.009,0.095,-0.04,-0.012,-0.088,-0.179,-0.15,-0.053
"chr8-0550","chr8",123950001,124050000,"chr8-0550",0.254,0.182,0.265,0.111,0.102,0.109,0.222,0.224,0.235
"chr8-0551","chr8",124050001,124150000,"chr8-0551",-0.117,-0.133,-0.358,-0.172,-0.033,0.038,-0.086,-0.128,-0.03
"chr8-0552","chr8",124150001,124200000,"chr8-0552",-0.028,-0.039,0.024,-0.077,-0.044,-0.016,0.014,0.027,-0.041
"chr8-0553","chr8",124200001,124250000,"chr8-0553",-0.019,0.089,0.406,0.104,0.099,0.044,-0.296,0.024,0.059
"chr8-0554","chr8",124250001,124400000,"chr8-0554",0.122,0.005,0.052,0.028,0.085,0.092,-0.005,0.149,0.093
"chr8-0555","chr8",124400001,124450000,"chr8-0555",-0.033,-0.072,0.092,0.028,0.009,0.033,0.078,0.047,0.004
"chr8-0556","chr8",124450001,124550000,"chr8-0556",-0.375,0.077,-0.032,-0.184,0.071,-0.017,-0.265,-0.23,-0.078
"chr8-0557","chr8",124550001,124650000,"chr8-0557",0.128,-0.096,-0.022,-0.008,-0.021,-0.094,0.109,-0.052,-0.072
"chr8-0558","chr8",124650001,124750000,"chr8-0558",-0.198,-0.064,-0.231,-0.178,-0.058,-0.067,-0.049,-0.289,-0.086
"chr8-0559","chr8",124750001,124800000,"chr8-0559",0.034,-0.192,-0.206,-0.222,-0.086,0.023,-0.228,-0.339,-0.189
"chr8-0560","chr8",124800001,125150000,"chr8-0560",-0.789,-0.124,-0.382,-0.412,-0.204,-0.175,-0.572,-0.396,-0.158
"chr8-0561","chr8",125150001,125450000,"chr8-0561",-0.431,0.05,-0.295,-0.213,-0.004,-0.041,-0.151,-0.172,-0.071
"chr8-0562","chr8",125450001,125500000,"chr8-0562",0.085,0.013,-0.092,0.059,0.001,-0.016,0.082,0.043,0.04
"chr8-0563","chr8",125500001,125600000,"chr8-0563",0.129,-0.01,0.012,0.014,-0.001,-0.103,0.032,0.015,0.039
"chr8-0564","chr8",125600001,125750000,"chr8-0564",0.038,0.036,0.112,-0.044,0.086,0.044,-0.055,-0.027,0.038
"chr8-0565","chr8",125750001,126000000,"chr8-0565",-0.568,-0.137,-0.509,-0.401,-0.051,-0.185,-0.332,-0.294,-0.221
"chr8-0566","chr8",126000001,126150000,"chr8-0566",-0.092,-0.067,-0.145,-0.206,-0.001,-0.062,-0.141,-0.173,-0.067
"chr8-0567","chr8",126150001,126400000,"chr8-0567",-0.461,0.001,-0.151,0.017,-0.027,-0.116,-0.389,-0.103,0.003
"chr8-0568","chr8",126400001,126450000,"chr8-0568",0.2,-0.13,-0.159,-0.038,-0.029,0.018,0.089,0.051,-0.044
"chr8-0569","chr8",126450001,126950000,"chr8-0569",-0.393,-0.018,-0.225,-0.121,-0.089,-0.164,-0.205,-0.217,-0.041
"chr8-0570","chr8",126950001,127550000,"chr8-0570",-0.75,-0.14,-0.437,-0.503,-0.194,-0.185,-0.579,-0.408,-0.16
"chr8-0571","chr8",127550001,127600000,"chr8-0571",0.133,-0.022,-0.033,0.101,-0.009,0.028,0.104,0.078,-0.05
"chr8-0572","chr8",127600001,127900000,"chr8-0572",-0.403,0.021,-0.146,-0.042,0.017,-0.046,-0.298,-0.194,-0.021
"chr8-0573","chr8",127900001,128400000,"chr8-0573",-0.646,-0.119,-0.4,-0.311,-0.065,0,-0.418,-0.309,-0.106
"chr8-0574","chr8",128400001,128700000,"chr8-0574",-0.641,-0.154,-0.421,-0.493,-0.058,-0.185,-0.338,-0.395,-0.16
"chr8-0575","chr8",128700001,128750000,"chr8-0575",0.322,-0.036,-0.12,0.121,0.062,0.022,0.244,0.095,-0.038
"chr8-0576","chr8",128750001,128850000,"chr8-0576",0.2,0.211,0.182,0.045,0.067,0.01,0.064,0.044,0.076
"chr8-0577","chr8",128850001,128950000,"chr8-0577",-0.162,-0.055,-0.185,-0.045,-0.091,-0.147,-0.239,-0.147,-0.091
"chr8-0578","chr8",128950001,129050000,"chr8-0578",-0.317,0.054,-0.333,-0.302,0.035,-0.052,-0.282,-0.295,-0.075
"chr8-0579","chr8",129050001,129200000,"chr8-0579",-0.615,-0.07,-0.556,-0.442,-0.114,-0.152,-0.35,-0.384,-0.244
"chr8-0580","chr8",129200001,129850000,"chr8-0580",-0.531,-0.135,-0.33,-0.216,-0.144,-0.122,-0.549,-0.299,-0.168
"chr8-0581","chr8",129850001,130400000,"chr8-0581",-0.779,-0.253,-0.885,-0.535,-0.198,-0.204,-0.591,-0.614,-0.291
"chr8-0582","chr8",130400001,130950000,"chr8-0582",-0.574,-0.089,-0.447,-0.355,-0.066,-0.099,-0.427,-0.342,-0.273
"chr8-0583","chr8",130950001,131000000,"chr8-0583",0,0.014,0.067,0.084,0.055,0.118,-0.05,0.121,0.081
"chr8-0584","chr8",131000001,131200000,"chr8-0584",-0.247,0.047,-0.117,-0.041,-0.011,-0.06,-0.224,-0.107,-0.014
"chr8-0585","chr8",131200001,131300000,"chr8-0585",-0.774,-0.244,-0.413,-0.372,-0.123,-0.178,-0.45,-0.374,-0.358
"chr8-0586","chr8",131300001,131350000,"chr8-0586",-0.713,-0.213,-0.395,-0.29,-0.161,-0.17,-0.427,-0.406,-0.125
"chr8-0587","chr8",131350001,131400000,"chr8-0587",-0.283,-0.034,-0.068,-0.057,0.014,-0.01,-0.1,-0.096,0.011
"chr8-0588","chr8",131400001,131500000,"chr8-0588",-0.236,0.038,-0.166,-0.17,0.02,-0.045,-0.271,-0.14,-0.064
"chr8-0589","chr8",131500001,132050000,"chr8-0589",-0.364,-0.072,-0.179,-0.262,-0.072,-0.06,-0.425,-0.176,-0.088
"chr8-0590","chr8",132050001,132100000,"chr8-0590",0.104,-0.159,-0.22,-0.024,-0.118,-0.071,-0.015,0.02,0.024
"chr8-0591","chr8",132100001,132900000,"chr8-0591",-0.683,-0.203,-0.523,-0.319,-0.131,-0.02,-0.649,-0.422,-0.107
"chr8-0592","chr8",132900001,132950000,"chr8-0592",-0.327,-0.085,-0.3,-0.083,-0.088,-0.058,-0.258,-0.247,-0.069
"chr8-0593","chr8",132950001,133100000,"chr8-0593",-0.587,-0.156,-0.285,-0.235,-0.08,-0.168,-0.432,-0.377,-0.132
"chr8-0594","chr8",133100001,133450000,"chr8-0594",-0.448,-0.044,-0.474,-0.309,-0.051,-0.204,-0.252,-0.331,-0.055
"chr8-0595","chr8",133450001,133500000,"chr8-0595",-0.24,0.076,-0.336,-0.07,-0.086,-0.069,0.001,0.11,0.051
"chr8-0596","chr8",133500001,133750000,"chr8-0596",-0.635,-0.229,-0.337,-0.308,-0.138,-0.195,-0.517,-0.447,-0.281
"chr8-0597","chr8",133750001,133800000,"chr8-0597",-0.414,-0.105,-0.515,-0.217,0.042,0.03,-0.254,-0.248,0.053
"chr8-0598","chr8",133800001,134050000,"chr8-0598",-0.468,-0.107,-0.524,-0.297,-0.074,-0.129,-0.222,-0.5,-0.19
"chr8-0599","chr8",134050001,134200000,"chr8-0599",-0.498,-0.139,-0.55,-0.43,-0.108,-0.16,-0.233,-0.48,-0.146
"chr8-0600","chr8",134200001,134250000,"chr8-0600",-0.193,-0.036,-0.036,-0.014,-0.026,-0.09,0.036,-0.096,-0.05
"chr8-0601","chr8",134250001,134450000,"chr8-0601",-0.166,-0.017,-0.278,-0.134,-0.071,-0.097,-0.066,-0.099,-0.04
"chr8-0602","chr8",134450001,134550000,"chr8-0602",-0.252,-0.063,-0.194,-0.151,-0.08,-0.115,-0.171,-0.202,-0.139
"chr8-0603","chr8",134550001,134600000,"chr8-0603",-0.03,-0.04,-0.291,-0.092,0.015,0.005,-0.024,-0.052,0.022
"chr8-0604","chr8",134600001,135450000,"chr8-0604",-0.503,-0.069,-0.342,-0.286,-0.039,-0.141,-0.374,-0.333,-0.049
"chr8-0605","chr8",135450001,135500000,"chr8-0605",0.011,-0.087,-0.103,-0.037,-0.083,-0.052,0.02,-0.172,-0.092
"chr8-0606","chr8",135500001,135700000,"chr8-0606",-0.368,-0.069,-0.352,-0.246,-0.11,-0.172,-0.284,-0.401,-0.121
"chr8-0607","chr8",135700001,135800000,"chr8-0607",-0.011,-0.129,-0.186,-0.018,-0.057,-0.048,-0.005,-0.02,-0.039
"chr8-0608","chr8",135800001,135850000,"chr8-0608",-0.307,-0.057,-0.12,-0.264,-0.034,-0.013,-0.454,-0.165,0.074
"chr8-0609","chr8",135850001,136450000,"chr8-0609",-0.525,-0.239,-0.175,-0.405,-0.25,-0.272,-0.512,-0.458,-0.339
"chr8-0610","chr8",136450001,138500000,"chr8-0610",-0.255,0.012,-0.017,0.005,-0.015,-0.036,-0.202,-0.037,0.068
"chr8-0611","chr8",138500001,139550000,"chr8-0611",-0.583,-0.122,-0.398,-0.47,-0.151,-0.218,-0.361,-0.405,-0.159
"chr8-0612","chr8",139550001,139850000,"chr8-0612",-0.338,-0.111,-0.071,-0.076,-0.13,0.004,-0.086,-0.166,-0.015
"chr8-0613","chr8",139850001,140600000,"chr8-0613",-0.282,-0.133,-0.186,-0.293,-0.114,-0.246,-0.307,-0.315,-0.167
"chr8-0614","chr8",140600001,140700000,"chr8-0614",-0.322,-0.014,-0.344,-0.25,-0.081,-0.069,-0.176,-0.189,-0.179
"chr8-0615","chr8",140700001,140750000,"chr8-0615",0.067,0.084,0.267,0.141,0.001,-0.018,0.016,0.094,0.062
"chr8-0616","chr8",140750001,140900000,"chr8-0616",-0.157,-0.047,-0.1,-0.135,-0.032,-0.067,-0.158,-0.125,-0.193
"chr8-0617","chr8",140900001,140950000,"chr8-0617",-0.16,-0.019,0.286,0.026,-0.053,-0.015,-0.013,-0.098,-0.018
"chr8-0618","chr8",140950001,141000000,"chr8-0618",-0.11,0.069,0.198,0.045,0.029,0.009,-0.086,-0.047,-0.007
"chr8-0619","chr8",141000001,141100000,"chr8-0619",-0.18,-0.008,0.042,-0.112,-0.027,-0.062,-0.098,-0.139,-0.052
"chr8-0620","chr8",141100001,141200000,"chr8-0620",0.007,-0.005,0.235,0.205,-0.038,0.073,0.098,0.012,0.112
"chr8-0621","chr8",141200001,141250000,"chr8-0621",-0.19,-0.029,0.168,-0.106,-0.049,-0.075,-0.003,-0.081,-0.054
"chr8-0622","chr8",141250001,141350000,"chr8-0622",-0.319,-0.045,0.102,-0.103,-0.078,-0.127,-0.149,-0.107,-0.085
"chr8-0623","chr8",141350001,141450000,"chr8-0623",-0.101,-0.014,0.081,-0.068,0.033,-0.013,-0.192,-0.006,-0.114
"chr8-0624","chr8",141450001,141500000,"chr8-0624",0.048,0.063,0.103,0.236,0.094,-0.041,0.008,0.077,-0.028
"chr8-0625","chr8",141500001,141550000,"chr8-0625",0.051,0.028,0.138,0.026,0.011,0.061,0.008,0.008,0.042
"chr8-0626","chr8",141550001,141600000,"chr8-0626",0.078,0.042,0.311,0.101,0.041,0.037,0.076,0.048,0.082
"chr8-0627","chr8",141600001,141650000,"chr8-0627",0.016,0.072,0.231,0.002,0.026,0.041,-0.014,-0.033,0.042
"chr8-0628","chr8",141650001,142000000,"chr8-0628",-0.421,0.005,-0.135,-0.112,0.003,0.027,-0.29,-0.073,0.027
"chr8-0629","chr8",142000001,142100000,"chr8-0629",-0.039,-0.009,0.097,0.012,0.038,0.018,0.052,0.056,0.065
"chr8-0630","chr8",142100001,142150000,"chr8-0630",0.176,0.031,0.144,0.116,0.078,0.042,0.164,0.152,0.114
"chr8-0631","chr8",142150001,142200000,"chr8-0631",0.144,0.06,0.214,0.084,0.073,0.055,0.131,-0.049,0.001
"chr8-0632","chr8",142200001,142250000,"chr8-0632",0.029,-0.014,0.257,0.085,-0.002,0.021,0.082,0.037,0.045
"chr8-0633","chr8",142250001,142300000,"chr8-0633",-0.003,0.041,0.128,0.065,0.033,-0.005,0.106,-0.056,0.074
"chr8-0634","chr8",142300001,142350000,"chr8-0634",-0.014,0.042,0.256,0.122,-0.006,0.099,0.087,-0.045,0.019
"chr8-0635","chr8",142350001,142400000,"chr8-0635",0.155,-0.104,-0.055,-0.042,-0.007,-0.017,0.071,0.058,-0.019
"chr8-0636","chr8",142400001,142450000,"chr8-0636",0.174,-0.143,-0.022,-0.002,-0.093,-0.001,0.067,0.033,-0.061
"chr8-0637","chr8",142450001,142550000,"chr8-0637",-0.078,-0.095,-0.069,-0.065,-0.098,0.035,-0.034,-0.084,-0.054
"chr8-0638","chr8",142550001,142650000,"chr8-0638",-0.203,-0.114,0.139,-0.042,-0.031,0.006,-0.048,-0.084,-0.012
"chr8-0639","chr8",142650001,142766515,"chr8-0639",-0.172,-0.174,-0.093,-0.087,-0.137,0.007,-0.123,-0.119,-0.182
"chr8-0640","chr8",142816516,143050000,"chr8-0640",-0.116,-0.067,0.225,0.051,-0.084,-0.038,-0.001,-0.038,0.023
"chr8-0641","chr8",143050001,143100000,"chr8-0641",-0.303,-0.078,-0.261,-0.084,-0.113,-0.063,-0.151,-0.207,-0.207
"chr8-0642","chr8",143100001,143200000,"chr8-0642",-0.276,-0.115,-0.239,-0.194,-0.11,0,-0.134,-0.159,-0.156
"chr8-0643","chr8",143200001,143250000,"chr8-0643",-0.226,-0.114,0.102,-0.101,-0.125,0.053,-0.039,-0.087,-0.078
"chr8-0644","chr8",143250001,143300000,"chr8-0644",-0.213,-0.181,-0.201,-0.227,-0.105,-0.043,-0.13,-0.214,-0.169
"chr8-0645","chr8",143300001,143350000,"chr8-0645",-0.11,-0.075,-0.124,-0.042,-0.137,-0.073,-0.082,-0.141,-0.044
"chr8-0646","chr8",143350001,143400000,"chr8-0646",-0.047,-0.042,0.291,0.081,-0.052,0.004,0.027,0.115,0.057
"chr8-0647","chr8",143400001,143450000,"chr8-0647",0.023,0.084,0.274,0.092,0.014,0.02,-0.005,0.107,0.043
"chr8-0648","chr8",143450001,143500000,"chr8-0648",-0.009,0.004,0.095,0.047,0.004,0.018,-0.017,0.039,0.052
"chr8-0649","chr8",143500001,143550000,"chr8-0649",-0.022,-0.048,0.03,-0.039,-0.082,0.001,-0.001,0.028,-0.043
"chr8-0650","chr8",143550001,143600000,"chr8-0650",-0.05,-0.087,0.106,-0.027,-0.073,-0.043,-0.038,-0.049,-0.06
"chr8-0651","chr8",143600001,143650000,"chr8-0651",-0.013,-0.076,0.038,0.028,-0.02,-0.018,-0.133,0.023,0.082
"chr8-0652","chr8",143650001,143750000,"chr8-0652",-0.037,-0.079,0.056,-0.081,-0.096,-0.029,0.071,-0.048,-0.013
"chr8-0653","chr8",143750001,143800000,"chr8-0653",-0.029,0.072,0.129,0.086,0.016,0.001,0.019,0.002,0.104
"chr8-0654","chr8",143800001,143850000,"chr8-0654",-0.072,-0.058,-0.047,-0.064,-0.081,-0.032,-0.051,-0.061,0.03
"chr8-0655","chr8",143850001,143900000,"chr8-0655",0.044,-0.007,0.132,-0.022,-0.04,0.007,0.054,0.019,0.104
"chr8-0656","chr8",143900001,143950000,"chr8-0656",-0.301,0.042,0.313,0.072,-0.075,-0.059,-0.09,-0.054,0.093
"chr8-0657","chr8",143950001,144050000,"chr8-0657",-0.105,-0.062,-0.004,-0.124,-0.078,-0.014,-0.101,-0.103,0.029
"chr8-0658","chr8",144050001,144100000,"chr8-0658",-0.058,0.011,-0.189,-0.097,-0.042,0.023,0.066,0,-0.012
"chr8-0659","chr8",144100001,144150000,"chr8-0659",0.034,-0.133,0.075,-0.096,-0.096,-0.028,0.058,-0.067,-0.095
"chr8-0660","chr8",144150001,144200000,"chr8-0660",-0.051,0.034,0.3,0.068,0.049,0.047,-0.058,0.066,0.114
"chr8-0661","chr8",144200001,144250000,"chr8-0661",0.034,0.059,0.2,0.024,0.024,0.062,0.082,0.033,0.001
"chr8-0662","chr8",144250001,144300000,"chr8-0662",-0.138,-0.009,0.052,-0.09,-0.008,0.004,-0.103,-0.041,0.021
"chr8-0663","chr8",144300001,144350000,"chr8-0663",0.112,0.038,-0.051,-0.033,0.052,0.069,0.062,0.069,0.029
"chr8-0664","chr8",144350001,144400000,"chr8-0664",0.095,0.063,0.267,0.093,0.075,0.053,0.038,0.117,0.06
"chr8-0665","chr8",144400001,144450000,"chr8-0665",-0.042,0.027,0.217,0.025,-0.006,0.006,0.018,-0.007,0.066
"chr8-0666","chr8",144450001,144500000,"chr8-0666",-0.003,-0.08,0.081,-0.056,-0.039,0.035,-0.029,-0.016,0.039
"chr8-0667","chr8",144500001,144550000,"chr8-0667",0.149,0.035,0.336,0.139,0.028,0.072,0.024,0.078,0.112
"chr8-0668","chr8",144550001,144600000,"chr8-0668",-0.128,-0.065,0.2,0.058,-0.041,-0.098,-0.091,-0.005,0.002
"chr8-0669","chr8",144600001,144650000,"chr8-0669",0.054,0.004,0.063,0.043,-0.001,0.034,0.108,0.131,-0.034
